id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
bgm-bgm11747,vndb,5,26,,,忍足 あずみ,Oshitari Azumi,Lady Queen Bee Maid / Queen Bee / メイド / 女王蜂,女,AB,,动画|Galgame,Galgame,真剣で私に恋しなさい！,认真和我恋爱！！,2009,Galgame,"[{""t"":""真剣で私に恋しなさい！"",""cn"":""认真和我恋爱！！"",""ty"":""Galgame"",""y"":2009,""pop"":9401},{""t"":""真剣で私に恋しなさい！S"",""cn"":""认真和我恋爱！S"",""ty"":""Galgame"",""y"":2012,""pop"":5025},{""t"":""真剣で私に恋しなさい！A-1"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":2470},{""t"":""真剣で私に恋しなさい！A-2"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":2188},{""t"":""真剣で私に恋しなさい！A-3"",""cn"":"""",""ty"":""Galgame"",""y"":2014,""pop"":1374},{""t"":""真剣で私に恋しなさい！A-4"",""cn"":"""",""ty"":""Galgame"",""y"":2014,""pop"":1023}]",侍候九鬼英雄的女仆。分为「女仆模式」与「通常模式」。 看见打心底里尊敬的英雄时会以「女仆模式」变成纯真而害羞的女仆，但是「通常模式」时会显得高傲而腹黑，只要英雄不在的话眼光也会变得凶狠。跟九鬼以外的人相处的时候都是这副模样。 无论什么都能做到的万能女仆，头脑也很好。从对生活有用的知识到技能一应俱全，明显不是20岁以下的人。 似乎原来曾经跟「君が主で執事が俺で」里登场的大佐在同一部队作战的佣兵。 擅长以恐怖为前提的人身掌握术，仅凭这个就能在班里大放异彩横行霸道，真不愧是她。,9401,0,9401,23,,https://t.vndb.org/ch/09/10709.jpg,https://t.vndb.org/ch/09/10709.jpg,https://lain.bgm.tv/r/400/pic/crt/l/f7/74/11747_crt_RR983.jpg,#9e7b6f #28283b #c4b3b7 #f7f5ef #e2dde0 #ffffff,Brown Shoulder-length Short Straight Teen Slim Pale Proactive Warrior Fighting,,https://bgm.tv/character/11747,https://vndb.org/c9791,11747
vndb-c10595,vndb,5,26,,,柳 慎一郎,Yanagi Shin'ichirou,,男,AB,,Galgame,Galgame,Canvas2～茜色のパレット～,,2004,Galgame,"[{""t"":""Canvas2～茜色のパレット～"",""cn"":"""",""ty"":""Galgame"",""y"":2004,""pop"":1067},{""t"":""INNOCENT COLORS～Canvas2 Fan Disc～"",""cn"":"""",""ty"":""Galgame"",""y"":2004,""pop"":6}]",Childhood friend of Hiroki and Kiri. His relationship with Hiroki went sour after Yanagi had stolen Hiroki’s composition of Kiri and then went on to win a national award with the painting.,1067,0,1067,0,,https://t.vndb.org/ch/16/11816.jpg,https://t.vndb.org/ch/16/11816.jpg,,#c19477 #716488 #d8baa0 #ffffff,Short Slim Pale Blue Young-adult Coat Glasses Jeans Boots Childhood Friend,,,https://vndb.org/c10595,
bgm-bgm86237,vndb,5,26,,,龍木 悠苑,Tatsuki Yuuen,,女,,,Galgame,Galgame,冥契のルペルカリア,,2021,Galgame,"[{""t"":""冥契のルペルカリア"",""cn"":"""",""ty"":""Galgame"",""y"":2021,""pop"":818},{""t"":""冥契のルペルカリア"",""cn"":""冥契的牧神节"",""ty"":""Galgame"",""y"":2021,""pop"":0}]",劇団ランビリスの団員。 妖艷な演技が得意の華々しい女優であり、 天楽来々の幼馴染。,818,0,818,9,,https://t.vndb.org/ch/38/112538.jpg,https://t.vndb.org/ch/38/112538.jpg,https://lain.bgm.tv/r/400/pic/crt/l/0d/97/86237_crt_5gqRj.jpg,#4e415d #a48993 #dec5be #f7f0df #f6f4f5 #ffffff,Brown Violet Pale Blue Accident Childhood Friend Death Actor Not Sexually Involved Gradient Colored Hair,,https://bgm.tv/character/86237,https://vndb.org/c93409,86237
al2011,anilist,5,26,,,うみのイルカ,Iruka Umino,,男,A,23 (I); 26 (II),动画|漫画,动画,NARUTO -ナルト-,火影忍者,2002,动画,"[{""t"":""NARUTO -ナルト-"",""cn"":""火影忍者"",""ty"":""动画"",""y"":2002,""pop"":725301},{""t"":""NARUTO -ナルト- 疾風伝"",""cn"":""火影忍者疾风传"",""ty"":""动画"",""y"":2007,""pop"":610025},{""t"":""BORUTO-ボルト- NARUTO NEXT GENERATIONS"",""cn"":""博人传-火影次世代-"",""ty"":""动画"",""y"":2017,""pop"":225171},{""t"":""THE LAST -NARUTO THE MOVIE-"",""cn"":""火影忍者 剧场版 终章"",""ty"":""动画"",""y"":2014,""pop"":142927},{""t"":""NARUTO -ナルト-"",""cn"":""火影忍者"",""ty"":""漫画"",""y"":1999,""pop"":99205},{""t"":""ROAD TO NINJA -NARUTO THE MOVIE-"",""cn"":""火影忍者 剧场版 忍者之路"",""ty"":""动画"",""y"":2012,""pop"":73423}]","5'8"" Iruka Umino is an instructor at the Ninja Academy, characterized by the distinctive scar across his face that he has had since childhood. The name ""Umino Iruka"" can be taken as ""umi no iruka"" (""sea dolphin"").",754,754,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b2011-WUBm7wMCA6cE.png,https://s4.anilist.co/file/anilistcdn/character/medium/b2011-WUBm7wMCA6cE.png,,,,https://anilist.co/character/2011,,,
al88489,anilist,5,26,,,鴫野貴澄,Kisumi  Shigino,,男,,,动画,动画,Free!-Eternal Summer-,,2014,动画,"[{""t"":""Free!-Eternal Summer-"",""cn"":"""",""ty"":""动画"",""y"":2014,""pop"":87637},{""t"":""Free!-Dive to the Future-"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":56184},{""t"":""映画ハイ☆スピード！ -Free! Starting Days-"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":27560},{""t"":""特別版 Free!-Take Your Marks-"",""cn"":"""",""ty"":""动画"",""y"":2017,""pop"":26074},{""t"":""劇場版 Free!–the Final Stroke– 前編"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":24568},{""t"":""Free!-Eternal Summer- 禁断のオールハード！"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":16864}]",Kisumi Shigino was the first-year junior high student who debuted in the second volume of the light novel High☆Speed! written by [Kouji Ouji](//anilist.co/staff/186223/).,666,666,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b88489-MBmQa3emPr07.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b88489-MBmQa3emPr07.jpg,,,,https://anilist.co/character/88489,,,
bgm-bgm12076,vndb,5,26,,山科京,山科 京,Yamashina Miyako,ボーダーガール,女,,,Galgame,Galgame,俺たちに翼はない,,2009,Galgame,"[{""t"":""俺たちに翼はない"",""cn"":"""",""ty"":""Galgame"",""y"":2009,""pop"":632},{""t"":""俺たちに翼はない ～Prelude～"",""cn"":"""",""ty"":""Galgame"",""y"":2008,""pop"":220},{""t"":""俺たちに翼はない AfterStory"",""cn"":"""",""ty"":""Galgame"",""y"":2010,""pop"":200},{""t"":""俺たちに翼はない"",""cn"":""我们没有翅膀"",""ty"":""Galgame"",""y"":2009,""pop"":0},{""t"":""俺たちに翼はない AfterStory"",""cn"":""我们没有翅膀 AfterStory"",""ty"":""Galgame"",""y"":2010,""pop"":0},{""t"":""俺たちに翼はない R"",""cn"":""我们没有翅膀 R"",""ty"":""Galgame"",""y"":2011,""pop"":0}]",メインテーマ「こんなにも静かな夜に気の狂いそうなわたし」 私立美空学園3年A組。家は煙草屋「ときつる」。 臆病で内向的。友人もいなく、クラスでも影の薄い存在である。「ときつる」でお気に入りのフォークソングをならしながら店番をしている。 自律神経失調症のため、メンタルヘルスクリニックに通い薬をもらっている。また、そのせいで朝に起きるのが苦手で、学園は休みがち。ただし成績は優秀。,632,0,632,24,,https://t.vndb.org/ch/02/149502.jpg,https://t.vndb.org/ch/02/149502.jpg,https://lain.bgm.tv/r/400/pic/crt/l/34/80/12076_crt_LHymp.jpg?r=1619949430,#b19ba6 #5d5661 #d4c1c9 #e8e3e4 #f8f5f1 #ffffff,Ahoge Short Missionary Virgin Sex Black Bandages Yandere Reserved Suicide Girlfriend,,https://bgm.tv/character/12076,https://vndb.org/c8537,12076
al29699,anilist,5,26,,,来海えりか,Erika Kurumi,Cure Marine,女,,13,动画,动画,ハートキャッチプリキュア!,,2010,动画,"[{""t"":""ハートキャッチプリキュア!"",""cn"":"""",""ty"":""动画"",""y"":2010,""pop"":14356},{""t"":""HUGっと！プリキュア"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":9313},{""t"":""トロピカル~ジュ！プリキュア"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":7902},{""t"":""ハートキャッチプリキュア！花の都でファッションショー・・・ですか！？"",""cn"":"""",""ty"":""动画"",""y"":2010,""pop"":4083},{""t"":""ＨＵＧっと！プリキュア♡ふたりはプリキュア オールスターズメモリーズ"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":2952},{""t"":""プリキュアオールスターズNew Stage みらいのともだち"",""cn"":"""",""ty"":""动画"",""y"":2012,""pop"":2881}]","Erika is [Tsubomi](//anilist.co/character/29507/Hanasaki-Tsubomi)'s classmate and neighbor, and daughter of the owner of the fashion shop ""Fairy Drop"". In addition, she is the president of the Fashion Club.",343,343,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b29699-ypkICccTVFjc.png,https://s4.anilist.co/file/anilistcdn/character/medium/b29699-ypkICccTVFjc.png,,,,https://anilist.co/character/29699,,,
al203562,anilist,5,26,1987,,灰谷蘭,Ran Haitani,,男,A,,动画|漫画,动画,東京リベンジャーズ,东京复仇者,2021,动画,"[{""t"":""東京リベンジャーズ"",""cn"":""东京复仇者"",""ty"":""动画"",""y"":2021,""pop"":445622},{""t"":""東京リベンジャーズ 聖夜決戦編"",""cn"":""东京复仇者 圣夜决战篇"",""ty"":""动画"",""y"":2023,""pop"":143018},{""t"":""東京卍リベンジャーズ"",""cn"":""东京卍复仇者"",""ty"":""漫画"",""y"":2017,""pop"":117730},{""t"":""東京リベンジャーズ 天竺編"",""cn"":"""",""ty"":""动画"",""y"":2023,""pop"":85576},{""t"":""東京リベンジャーズ 三天戦争編"",""cn"":"""",""ty"":""动画"",""y"":2026,""pop"":22716}]","183 cm A Tenjiku executive. [Rindou](//anilist.co/character/203563/Haitani-Rindou)'s elder brother. ~!He is a member of the S62 generation. He was one of Tenjiku’s 4 Heavenly Kings, and is a Bonten executive in the future.!~",312,312,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b203562-qhT4f8Bdj9JF.png,https://s4.anilist.co/file/anilistcdn/character/medium/b203562-qhT4f8Bdj9JF.png,,,,https://anilist.co/character/203562,,,
vndb-c59755,vndb,5,26,,,ファルカ・ミューレンカンプ,Farka Mühlenkamp,Lion / Wehrwolf 06,女,,,Galgame,Galgame,シュヴァルツェスマーケン,,2015,Galgame,,"A pilot in the Stasi's 101st Battalion Wehrwolf. Farka specializes in halberds, and is the equal of both Anett Hosenfeld and Theodor Eberbach in close quarters combat. Unlike Anett, Farka will not hesitate to kill another human.",299,0,299,0,,https://t.vndb.org/ch/91/71091.jpg,https://t.vndb.org/ch/91/71091.jpg,,#956a53 #f0bc9a #564b43 #362d2b #0f1111 #181919,Short Teen Pale Fighting Soldier Kouhai Distrustful Cold-hearted Military Uniform Mecha Pilot,,,https://vndb.org/c59755,
vndb-c465,vndb,5,26,,,唯井 ふたみ,Ii Futami,Kui / Onee-sama / おねーさま / クイ,女,,,Galgame,Galgame,いつか、届く、あの空に。,,2007,Galgame,,"Saku’s self-proclaimed wife. Appearing on day one in Saku's house, she is a frank, straight girl that is good with housekeeping. While very knowledgeable, she lacks a bit of common sense.",254,0,254,0,,https://t.vndb.org/ch/64/83364.jpg,https://t.vndb.org/ch/64/83364.jpg,,#705b82 #cea7a1 #f7e0c7 #ddd6ea #f9f1ec #feffff,Brown Bob Cut Short Kemonomimi Teen Slim Pale School Uniform Hard Worker Orphan,,,https://vndb.org/c465,
