id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
bgm-bgm11550,vndb,2,25,,水无月空,水無月 空,Minazuki Sora,,女,O,,漫画|Galgame,Galgame,"BALDR SKY Dive1 ""Lost Memory""",,2009,Galgame,"[{""t"":""BALDR SKY Dive1 \""Lost Memory\"""",""cn"":"""",""ty"":""Galgame"",""y"":2009,""pop"":3163},{""t"":""BALDR SKY Dive2 \""RECORDARE\"""",""cn"":"""",""ty"":""Galgame"",""y"":2009,""pop"":2714},{""t"":""BALDR SKY DiveX \""DREAM WORLD\"""",""cn"":"""",""ty"":""Galgame"",""y"":2010,""pop"":231},{""t"":""BALDR SKY ZERO 2"",""cn"":"""",""ty"":""Galgame"",""y"":2014,""pop"":92},{""t"":""BALDR SKY Core Defender"",""cn"":"""",""ty"":""Galgame"",""y"":2009,""pop"":63},{""t"":""BALDR SKY Dive2 \""RECORDARE\"""",""cn"":"""",""ty"":""Galgame"",""y"":2009,""pop"":0}]",跟甲同一个年级的，真的姐姐。非常溺爱妹妹真。 曾经把安慰着哭泣着的真的甲误认为是欺负她的人而打了一顿。 感情很直而很讨厌扭扭捏捏的东西，而且对弱者很温柔。 但是很天然。经常不看看周围就直接前进，弄得真十分困扰。（虽然那也是为了真着想而导致的） 跟AI的亲和性十分只高，每天都跟星修学园的管理AIマザー对话。 曾经认为甲是她见过的最差劲的人而十分讨厌他，不过到最后两人是相亲相爱互相思念的。 虽然在那个时候肯定是发生过些什么事情的，但是到了现在甲依然想不起那事情是什么。,3163,0,3163,236,,https://t.vndb.org/ch/63/44963.jpg,https://t.vndb.org/ch/63/44963.jpg,https://lain.bgm.tv/r/400/pic/crt/l/44/be/11550_crt_p14Pp.jpg,#534f6a #ac9088 #d4c4c0 #f2e7d8 #e6e8f3 #ffffff,Blond Twin Tails Long Straight Teen Slim Pale School Uniform Student Villain,,https://bgm.tv/character/11550,https://vndb.org/c17107,11550
bgm-bgm101511,vndb,2,25,,,羽賀,Haga,,男,O,,Galgame,Galgame,DRAMAtical Murder,戏剧性谋杀,2012,Galgame,"[{""t"":""DRAMAtical Murder"",""cn"":""戏剧性谋杀"",""ty"":""Galgame"",""y"":2012,""pop"":2914},{""t"":""DRAMAtical Murder"",""cn"":""戏剧性谋杀"",""ty"":""Galgame"",""y"":2012,""pop"":0},{""t"":""DRAMAtical Murder re:code"",""cn"":"""",""ty"":""Galgame"",""y"":2014,""pop"":0}]","""Phew, the deliveries were all over the place today."" Aoba's boss, the owner of Hum-Drum Junk. Don't speak the forbidden phrase unless you want to see what lies beneath that mild-mannered exterior.",2914,0,2914,0,,https://t.vndb.org/ch/99/21099.jpg,https://t.vndb.org/ch/99/21099.jpg,https://lain.bgm.tv/r/400/pic/crt/l/0c/da/101511_crt_722pk.jpg,#60a0a7 #acaba0 #d8d7c7 #f4f3e6 #f9f9f5,Bald Pale Sweater Hidden Adult Gloves Belt Kind Teasing Baseball Cap,,https://bgm.tv/character/101511,https://vndb.org/c16602,101511
al2651,anilist,2,25,,定春,定春,Sadaharu,Sadaemon Wolf The Mask,男,,,动画,动画,銀魂,银魂,2006,动画,"[{""t"":""銀魂"",""cn"":""银魂"",""ty"":""动画"",""y"":2006,""pop"":296063},{""t"":""銀魂゜"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":119621},{""t"":""銀魂’"",""cn"":"""",""ty"":""动画"",""y"":2011,""pop"":110096},{""t"":""銀魂’延長戦"",""cn"":"""",""ty"":""动画"",""y"":2012,""pop"":84431},{""t"":""銀魂。"",""cn"":""银魂"",""ty"":""动画"",""y"":2017,""pop"":82894},{""t"":""銀魂. 銀ノ魂篇"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":60568}]",Yodobashi梅田内的入居JUMP SHOP大阪店内的大型（实物大？）定春娃娃。 巨大宇宙生物“狛神”。是万事屋的吉祥物角色。 喜欢咬人的头(特别是银时)。 名字是参照日本棒球选手“王贞治”。,649,649,0,120,,https://s4.anilist.co/file/anilistcdn/character/large/n2651-e8BTqVZl8lK2.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/n2651-e8BTqVZl8lK2.jpg,https://lain.bgm.tv/r/400/pic/crt/l/c9/96/251_crt_WkBlw.jpg,,,https://anilist.co/character/2651,https://bgm.tv/character/251,,251
al281763,anilist,2,25,,,佐々木,Sasaki,,男,,45-,动画|漫画,动画,スーパーの裏でヤニ吸うふたり,,2026,动画,"[{""t"":""スーパーの裏でヤニ吸うふたり"",""cn"":"""",""ty"":""动画"",""y"":2026,""pop"":119761},{""t"":""スーパーの裏でヤニ吸うふたり"",""cn"":"""",""ty"":""漫画"",""y"":2022,""pop"":43027}]",Office Worker A tired middle-aged corporate slave. His daily relaxation comes from cigarettes and Yamada's cheerful hospitality.,532,532,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b281763-4LXduEGESuso.png,https://s4.anilist.co/file/anilistcdn/character/medium/b281763-4LXduEGESuso.png,,,,https://anilist.co/character/281763,,,
al10369,anilist,2,25,,如月千早,如月千早,Chihaya Kisaragi,"72, 歌神",女,A,16,动画|漫画,动画,アイドルマスター,,2011,动画,"[{""t"":""アイドルマスター"",""cn"":"""",""ty"":""动画"",""y"":2011,""pop"":43875},{""t"":""THE IDOLM@STER MOVIE 輝きの向こう側へ！"",""cn"":"""",""ty"":""动画"",""y"":2014,""pop"":9742},{""t"":""アイドルマスター 765プロという物語"",""cn"":"""",""ty"":""动画"",""y"":2012,""pop"":8788},{""t"":""アイドルマスター シャイニーフェスタ"",""cn"":"""",""ty"":""动画"",""y"":2012,""pop"":7422},{""t"":""アイドルマスター ゼノグラシア"",""cn"":"""",""ty"":""动画"",""y"":2007,""pop"":6795},{""t"":""アイドルマスター ミリオンライブ！"",""cn"":"""",""ty"":""动画"",""y"":2023,""pop"":5823}]",偶像大师系列游戏与动画三巨头之一，Vocal阵营的队长。 中产阶级出身，弟弟·如月优8年前因车祸死亡，目前父母离异，自己独居中。 蓝色及腰长发，身体纤细挺拔，但胸围非常小，经常会不自觉的吐槽胸围，并且对胸围较大的人有一定抵触情绪。性格非常认真，有时候会很死板。拥有事务所最高超的演唱能力，本人也很喜爱唱歌，但对歌曲有着微妙的执着，对唱歌以外的其他工作有着明显的抵触情绪。 因为CV的原因，有痴女设定，控同事务所的高槻弥生达到了不像话的地步。,506,479,0,506,,https://s4.anilist.co/file/anilistcdn/character/large/b10369-fwWQUkYDaVD1.png,https://s4.anilist.co/file/anilistcdn/character/medium/b10369-fwWQUkYDaVD1.png,https://lain.bgm.tv/r/400/pic/crt/l/ed/41/5928_crt_Q77Qa.jpg?r=1513506057,,,https://anilist.co/character/10369,https://bgm.tv/character/5928,,5928
al170245,anilist,2,25,,岚千砂都,嵐千砂都,Chisato Arashi ,,女,B,,动画|游戏,动画,ラブライブ!スーパースター!!,,2021,动画,"[{""t"":""ラブライブ!スーパースター!!"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":29969},{""t"":""ラブライブ!スーパースター!! 2期"",""cn"":"""",""ty"":""动画"",""y"":2022,""pop"":15689},{""t"":""ラブライブ!スーパースター!! 3期"",""cn"":"""",""ty"":""动画"",""y"":2024,""pop"":9667},{""t"":""リエラのうた"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":2170},{""t"":""リエラのうた2"",""cn"":"""",""ty"":""动画"",""y"":2022,""pop"":1575},{""t"":""始まりは君の空"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":1183}]",かのんの幼なじみで大親友。昔からダンスを習っており大会でも多くの結果を残してきた。努力家で献身的な性格は誰からも好かれており、ダンス担当として、Liella!のレベルアップに貢献していく。丸いものが大好き。 初めまして。ういっすういっすういっすー！ 嵐千砂都です。実は私は、ダンスをしたくてこの学校に入ったんだけど、ひょんなことからスクールアイドルやることになっちゃったんだ。,386,386,0,90,,https://s4.anilist.co/file/anilistcdn/character/large/b170245-0AL7BuFrageE.png,https://s4.anilist.co/file/anilistcdn/character/medium/b170245-0AL7BuFrageE.png,https://lain.bgm.tv/r/400/pic/crt/l/b0/70/77210_crt_9OcZo.jpg?r=1630428906,,,https://anilist.co/character/170245,https://bgm.tv/character/77210,,77210
bgm-bgm22733,vndb,2,25,,篠之森弓,篠ノ森 弓,Shinomori Yumi,,女,,,Galgame,Galgame,ALIA's CARNIVAL!,,2014,Galgame,"[{""t"":""ALIA's CARNIVAL!"",""cn"":"""",""ty"":""Galgame"",""y"":2014,""pop"":269},{""t"":""ALIA's CARNIVAL! Flowering Sky"",""cn"":"""",""ty"":""Galgame"",""y"":2015,""pop"":123},{""t"":""ALIA's CARNIVAL！Flowering Sky"",""cn"":""爱丽娅的明日盛典！Flowering Sky"",""ty"":""Galgame"",""y"":2015,""pop"":0},{""t"":""白恋サクラ＊グラム"",""cn"":"""",""ty"":""Galgame"",""y"":2019,""pop"":0},{""t"":""ALIA's CARNIVAL!"",""cn"":""爱丽娅的明日盛典！"",""ty"":""Galgame"",""y"":2014,""pop"":0},{""t"":""ALIA's CARNIVAL! サクラメント"",""cn"":"""",""ty"":""Galgame"",""y"":2015,""pop"":0}]",ノリが良くて元気な、アス研のムードメーカー。 「明日葉と一緒にいれば退屈しなさそう」 という軽い気持ちで入部した。 さばさばした性格で、誰に対しても分け隔てなく接することが出来る、快活な女の子。 悩みがあれば話をちゃんと聞いて相談に乗ってくれる、律儀で世話焼きな一面もある。 その人柄から友人も多く、交友関係は幅広い。 その反面、うわさ話や都市伝説も好きで、どこから仕入れたか分からない情報を広めたりする、少し困ったところもある。,269,0,269,20,,https://t.vndb.org/ch/59/22059.jpg,https://t.vndb.org/ch/59/22059.jpg,https://lain.bgm.tv/r/400/pic/crt/l/c3/a4/22733_crt_Bb1wS.jpg,#ca8aa1 #efb8b5 #5c3c52 #e5d7da #f5f0ef #fefefe,Blond Twin Tails Waist Length+ Straight Teen Slim Pale School Uniform Fighting Standing Sex,,https://bgm.tv/character/22733,https://vndb.org/c17443,22733
bgm-bgm17877,vndb,2,25,,姬乃京子,姫乃 京子,Himeno Kyouko,京ちゃん / Kyou-chan / 学園のマドンナ / The School Madonna,女,,,Galgame,Galgame,Glass Heart Princess,,2012,Galgame,"[{""t"":""Glass Heart Princess"",""cn"":"""",""ty"":""Galgame"",""y"":2012,""pop"":118},{""t"":""Glass Heart Princess: Platinum"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":58},{""t"":""Glass Heart Princess:PLATINUM"",""cn"":""玻璃心公主：PLATINUM"",""ty"":""Galgame"",""y"":2013,""pop"":0},{""t"":""Glass Heart Princess"",""cn"":""玻璃心公主"",""ty"":""Galgame"",""y"":2012,""pop"":0}]",頭脳明晰、スポーツ万能、容姿端麗、家柄良し、すべてを兼ね備えた完璧超人。 しかしそれらをまったく鼻にかけず、誰にでも対等に接するため、教師からの信頼も篤く、学年性別を問わず生徒達の憧れの的となっている。 突如、謎の奇病【硝子の心臓症候群】を発病し、過度にときめくと心停止する体質になってしまう。,118,0,118,2,,https://t.vndb.org/ch/00/185400.jpg,https://t.vndb.org/ch/00/185400.jpg,,#542e49 #916778 #cf9aa5 #e7cbd8 #ffffff,Brown Long Teen Proactive Violet Scarf Bullying Betrothed Girlfriend Teacher,,https://bgm.tv/character/17877,https://vndb.org/c36125,17877
vndb-c36127,vndb,2,25,,,柾木 真之介,Masaki Shinnosuke,ゴミの正木 / Gomi no Masaki / 真ちゃん / Shin-chan,男,A,,Galgame,Galgame,Glass Heart Princess,,2012,Galgame,"[{""t"":""Glass Heart Princess"",""cn"":"""",""ty"":""Galgame"",""y"":2012,""pop"":118},{""t"":""Glass Heart Princess: Platinum"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":58}]","Looking after or assisting ojou-sama Special Skill(s): Shooting, Grappling, Driving (But due to his dangerous way of driving, he's been banned by ojou-sama from going behind the wheel of any vehicle) Favorite Ojou-sama's homemade cooking Le…",118,0,118,0,,https://t.vndb.org/ch/72/185372.jpg,https://t.vndb.org/ch/72/185372.jpg,,#3f303a #998889 #c7b8b6 #e7dcd9 #f6f1f0 #ffffff,Black Ahoge Short Trousers Donkan Orphan Fighting Blue Young-adult Gloves,,,https://vndb.org/c36127,
bgm-bgm48413,vndb,2,25,,椚章臣,椚 章臣,Kunugi Akiomi,쿠누기 아키오미 / LUCK DOWN老师,男,A,,动画|Galgame,Galgame,あんさんぶるスターズ！,,2015,Galgame,"[{""t"":""あんさんぶるスターズ！"",""cn"":"""",""ty"":""Galgame"",""y"":2015,""pop"":108},{""t"":""あんさんぶるスターズ！"",""cn"":""偶像梦幻祭"",""ty"":""Galgame"",""y"":2015,""pop"":0},{""t"":""あんさんぶるスターズ！！ Music"",""cn"":""偶像梦幻祭2"",""ty"":""Galgame"",""y"":2020,""pop"":0},{""t"":""あんさんぶるスターズ！"",""cn"":""偶像梦幻祭"",""ty"":""动画"",""y"":2019,""pop"":0}]",生活指導担当教員 キリキリとした真面目な性格で神経質、自分にも他人にも厳しい。アイドルの専門科目と生徒指導担当、生徒会の顧問。丁寧だが嫌味を含んだ物言いをする。少しでも気になった生徒は、注意せずにはいられない。 モデルから始まってマルチなアイドル活動をしていたが、辞めて教師となった。教師の佐賀美 陣とは芸能活動時代からの縁がある。,108,0,108,0,,https://t.vndb.org/ch/25/140325.jpg,https://t.vndb.org/ch/25/140325.jpg,,#8f5a8a #917e76 #645359 #3a3335 #b2a9a7 #e1dbd6,Brown Short Brown Pale Hard Worker Young-adult Glasses Idol Teacher Strict,,https://bgm.tv/character/48413,https://vndb.org/c117997,48413
