id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
al124142,anilist,1,4,2004,石神千空,石神千空,Senkuu Ishigami,Sorcerer / Sorcerer Gentleman / Professor Senku / String bean,男,AB,"15-23+ (physically), 3700+ (chronologically)",动画,动画,Dr.STONE,石纪元,2019,动画,"[{""t"":""Dr.STONE"",""cn"":""石纪元"",""ty"":""动画"",""y"":2019,""pop"":554680},{""t"":""Dr.STONE STONE WARS"",""cn"":""石纪元 石之战争"",""ty"":""动画"",""y"":2021,""pop"":335280},{""t"":""Dr.STONE NEW WORLD"",""cn"":""石纪元 新世界"",""ty"":""动画"",""y"":2023,""pop"":201922},{""t"":""Dr.STONE NEW WORLD 第2クール"",""cn"":""石纪元 新世界 第2部分"",""ty"":""动画"",""y"":2023,""pop"":138943},{""t"":""Dr.STONE 龍水"",""cn"":""石纪元 龙水"",""ty"":""动画"",""y"":2022,""pop"":123272},{""t"":""Dr.STONE SCIENCE FUTURE"",""cn"":""石纪元 科学与未来"",""ty"":""动画"",""y"":2025,""pop"":115924}]",喜欢科学的少年，相信科学的力量，拥有丰富的知识贮备。 作为石神村村长统领着科学王国。,16376,16376,0,121,,https://lain.bgm.tv/pic/crt/l/1f/58/67403_crt_sslKQ.jpg?r=1562399191,https://lain.bgm.tv/r/400/pic/crt/l/1f/58/67403_crt_sslKQ.jpg?r=1562399191,https://s4.anilist.co/file/anilistcdn/character/medium/b124142-XUO1g7wRqkaT.png|https://s4.anilist.co/file/anilistcdn/character/large/b124142-XUO1g7wRqkaT.png,,,https://anilist.co/character/124142,https://bgm.tv/character/67403,,67403
al3359,anilist,1,4,,桂言叶,桂言葉,Kotonoha Katsura,Kotopi,女,A,15-16,动画|漫画|Galgame,动画,School Days (TV),,2007,动画,"[{""t"":""School Days (TV)"",""cn"":"""",""ty"":""动画"",""y"":2007,""pop"":127349},{""t"":""School Days"",""cn"":""日在校园"",""ty"":""动画"",""y"":2005,""pop"":17143},{""t"":""School Days <Valentine Days>"",""cn"":"""",""ty"":""动画"",""y"":2008,""pop"":12133},{""t"":""School Days ～マジカルハート☆こころちゃん～"",""cn"":"""",""ty"":""动画"",""y"":2008,""pop"":9397},{""t"":""School Days"",""cn"":""日在校园"",""ty"":""Galgame"",""y"":2005,""pop"":4687},{""t"":""School Days"",""cn"":""日在校园"",""ty"":""漫画"",""y"":2006,""pop"":3628}]",“我觉得你很幸福，因为你可以选择爱我或不爱我，而我只能选择爱你或更爱你。” 榊野学园1年4班。兴趣是阅读，而由于体质很差不擅长体育。得意作是言叶的母亲（桂真奈美，于『Summer Days』登场）传授的柠檬水。对血腥与恐怖电影有兴趣。 桂言叶有着魔鬼般的身材和天使般的面容，以及和外表完全相反的内向性格。感性意识强烈，容易冲动。虽然已经有了男朋友，却对与男友密切接触有着强烈的抵触情绪。一般恋人之间应有的拥抱、亲吻行为她却完全做不来，性更是她无法逾越的障碍。,4687,522,4687,234,,https://lain.bgm.tv/pic/crt/l/ef/1b/424_crt_Szj50.jpg?r=1459666835,https://lain.bgm.tv/r/400/pic/crt/l/ef/1b/424_crt_Szj50.jpg?r=1459666835,https://s4.anilist.co/file/anilistcdn/character/medium/3359.jpg|https://s4.anilist.co/file/anilistcdn/character/large/3359.jpg|https://t.vndb.org/ch/82/7882.jpg,,Black Waist Length+ Curtained Straight Teen Slim Pale School Uniform Cooking Missionary,https://anilist.co/character/3359,https://bgm.tv/character/424,https://vndb.org/c1598,424
vndb-c112734,vndb,1,4,,,牛寺 命,Ushidera Mikoto,Detective / The Melter,男,,,Galgame,Galgame,AI: ソムニウムファイル ニルヴァーナイニシアチブ,AI：梦境档案 涅槃肇始,2022,Galgame,,"Mikoto Ushidera Male 42 (Past) | 48 (Present) January 4 Police HQ Detective Caramel, Chocolate, Biscuits, Ice Cream Threats, Foxes Mobile Games Can Use Cling Wrap Without Messing It Up A detective from Police HQ investigating the murders.",1753,0,1753,0,,https://t.vndb.org/ch/96/144196.jpg,https://t.vndb.org/ch/96/144196.jpg,,#564e4f #827e7c #d4cfca #bab7b4 #ffffff,Black Moustache Pale Coat Necktie Vest Gloves Ore Detective Investigation,,,https://vndb.org/c112734,
bgm-bgm17920,vndb,1,4,,远矢正宗,遠矢 正宗,Tooya Masamune,,男,A,,Galgame,Galgame,NORN9 ~ノルン+ノネット~,,2013,Galgame,"[{""t"":""NORN9 ~ノルン+ノネット~"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":714},{""t"":""Norn9 ~Norn + Nonette~ Last Era"",""cn"":"""",""ty"":""Galgame"",""y"":2015,""pop"":109},{""t"":""ノルン＋ノネット アクト チューン"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":21},{""t"":""ノルン+ノネット ラスト イーラ"",""cn"":""命运九重奏 LAST ERA"",""ty"":""Galgame"",""y"":2015,""pop"":0},{""t"":""NORN9 ノルン＋ノネット"",""cn"":""命运九重奏"",""ty"":""Galgame"",""y"":2013,""pop"":0},{""t"":""NORN9 ~ノルン+ノネット~ VAR COMMONS"",""cn"":""命运九重奏"",""ty"":""Galgame"",""y"":2014,""pop"":0}]",棕色短发、绿色眼瞳。 很会照顾别人，就像是各位年轻成员的大哥哥般的存在。 头脑聪明，最笨拙的地方是手。时常成为争吵的裁判，吃亏的事很多。 出身于读书世家，见闻广博。常戴手套克制能力。 不能吃甜食，吃甜食后会像酒醉一样。 是即使非自愿喝酒，酒醉后也没有记忆的类型。 能力是读取“过去”。 与“世界”定期联络报告行踪。 恋愛テーマ：運命,714,0,714,9,,https://lain.bgm.tv/pic/crt/l/7d/68/17920_crt_94061.jpg,https://lain.bgm.tv/r/400/pic/crt/l/7d/68/17920_crt_94061.jpg,https://t.vndb.org/ch/02/36502.jpg,,Short Slim Pale Uniform Trousers Amber Young-adult Coat Glasses Scarf,,https://bgm.tv/character/17920,https://vndb.org/c30367,17920
bgm-bgm105049,vndb,1,4,,,一ノ瀬 冬夜,Ichinose Touya,,男,O,,游戏|Galgame,Galgame,裸執事,,2011,Galgame,"[{""t"":""裸執事"",""cn"":"""",""ty"":""Galgame"",""y"":2011,""pop"":632},{""t"":""裸執事ファンディスク～やらしつじ＆やさしつじ～"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":59},{""t"":""裸執事"",""cn"":""裸执事"",""ty"":""Galgame"",""y"":2011,""pop"":0},{""t"":""裸執事 〜やらしつじ＆やさしつじ〜"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":0},{""t"":""裸執事 ～過去編～"",""cn"":"""",""ty"":""游戏"",""y"":2015,""pop"":0}]",年齢／20歳 なんとなく花壇がさみしいから、という理由で 勝手に庭の手入れをし始めたことから庭師を兼任している。 人としゃべるのは苦手で、植物と戯れている方が好き。 おっとり天然系の変わり者。 何を考えているのかよく分からない。,632,0,632,0,,https://lain.bgm.tv/pic/crt/l/aa/a5/105049_crt_0dc74.jpg,https://lain.bgm.tv/r/400/pic/crt/l/aa/a5/105049_crt_0dc74.jpg,https://t.vndb.org/ch/35/24335.jpg,,White Ahoge Shoulder-length Straight Cross-dressing Slim Pale Sweater Trousers Dress Shoes,,https://bgm.tv/character/105049,https://vndb.org/c11370,105049
bgm-bgm56402,vndb,1,4,,忽那樱,忽那 サクラ,Kutsuna Sakura,忽那桜,女,A,,Galgame,Galgame,セヴンデイズ あなたとすごす七日間,7days—与你共度的七日间,2017,Galgame,"[{""t"":""セヴンデイズ あなたとすごす七日間"",""cn"":""7days—与你共度的七日间"",""ty"":""Galgame"",""y"":2017,""pop"":493},{""t"":""セヴンデイズ あなたとすごす七日間"",""cn"":""7days—与你共度的七日间"",""ty"":""Galgame"",""y"":2017,""pop"":0},{""t"":""セヴンデイズ 幽刻のミラーボール"",""cn"":"""",""ty"":""Galgame"",""y"":"""",""pop"":0}]",千夜子に憑いていた少女の霊の一人。 “神隠し”最初の犠牲者。 とある村の農家の娘だった子で、大家族の長女として育った。 包容力があり、7人の中でも頼れるお姉ちゃん的な存在。 その育ちから、自分を犠牲にして下の子に譲る行為が身に付いている。 本当は大食いなのだが、生前にあまりお腹いっぱい食べたという記憶はない。 「みんな、大丈夫、怖くないよ。 私が先に行くから、よく見ててね」,493,0,493,33,,https://lain.bgm.tv/pic/crt/l/df/9e/56402_crt_XpXs0.jpg,https://lain.bgm.tv/r/400/pic/crt/l/df/9e/56402_crt_XpXs0.jpg,https://t.vndb.org/ch/35/77035.jpg,,Pink Twin Tails Waist Length+ Teen Slim Pale Mini-dress Knee-high Socks Friendly Cousin,,https://bgm.tv/character/56402,https://vndb.org/c49918,56402
bgm-bgm103702,vndb,1,4,,,ベルベット,Belbet,,男,B,,Galgame,Galgame,冤罪,,2002,Galgame,"[{""t"":""冤罪"",""cn"":"""",""ty"":""Galgame"",""y"":2002,""pop"":421},{""t"":""冤罪"",""cn"":""冤罪"",""ty"":""Galgame"",""y"":2002,""pop"":0}]",「さっき口に入れたわしのチョコレートをどこに隠した」 刑務所の囚人。終身刑に服している。 作業場や運動場で時々見かける、髪や髭は伸び放題、服とも呼べないボロをまとっただけの地下牢に入れられている男。もう10年以上も地下牢に入れられており、精神に異常をきたしている。,421,0,421,0,,https://lain.bgm.tv/pic/crt/l/50/77/103702_crt_uHnJM.jpg,https://lain.bgm.tv/r/400/pic/crt/l/50/77/103702_crt_uHnJM.jpg,https://t.vndb.org/ch/96/12296.jpg,,Blond Short Teen Pale Trousers Grey Muscular Half-naked Pretending Friendly,,https://bgm.tv/character/103702,https://vndb.org/c10902,103702
al128377,anilist,1,4,2080,安洁莉娜·库都·希尔兹,アンジェリーナ・クドウ・シールズ,Angelina Kudou Shields,Lina / Angie Sirius / 东道理奈 / 安洁莉娜·九岛·希尔兹,女,,"15-18, 20 (Magian Company)",动画|漫画|轻小说,动画,魔法科高校の劣等生 来訪者編,魔法科高校的劣等生 来访者篇,2020,动画,"[{""t"":""魔法科高校の劣等生 来訪者編"",""cn"":""魔法科高校的劣等生 来访者篇"",""ty"":""动画"",""y"":2020,""pop"":114901},{""t"":""魔法科高校の劣等生 第3シーズン"",""cn"":""魔法科高校的劣等生 第三季"",""ty"":""动画"",""y"":2024,""pop"":56185},{""t"":""劇場版 魔法科高校の劣等生 星を呼ぶ少女"",""cn"":""剧场版 魔法科高校的劣等生 呼唤星辰的少女"",""ty"":""动画"",""y"":2017,""pop"":53198},{""t"":""劇場版 魔法科高校の劣等生 四葉継承編"",""cn"":"""",""ty"":""动画"",""y"":2026,""pop"":17688},{""t"":""魔法科高校の劣等生"",""cn"":""魔法科高中的劣等生"",""ty"":""轻小说"",""y"":2011,""pop"":7979},{""t"":""魔法科高校の劣等生 来訪者編"",""cn"":""魔法科高校的劣等生 来访者篇"",""ty"":""漫画"",""y"":2015,""pop"":1571}]",真名为安洁莉娜・库都・希尔兹（アンジェリーナ・クドウ・シールズ）。（库都的发音等于九岛），简称“莉娜”。 在STARS中的代号为“天狼星”(希利邬斯)。 USNA军魔法师部队“STARS”的总队长“安吉・希利邬斯”（アンジー・シリウス），USNA最强的实战魔法师，世界上最强魔法师之一，也是公开的战略级魔法师“十三使徒”之一(但真名和真面目被刻意隐藏)。,374,374,0,92,,https://lain.bgm.tv/pic/crt/l/ab/7d/57363_crt_4nxyB.jpg,https://lain.bgm.tv/r/400/pic/crt/l/ab/7d/57363_crt_4nxyB.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b128377-Oa54OJ8F6vj2.png|https://s4.anilist.co/file/anilistcdn/character/large/b128377-Oa54OJ8F6vj2.png,,,https://anilist.co/character/128377,https://bgm.tv/character/57363,,57363
bgm-bgm156186,vndb,1,4,,榊原小菜,Sana Sakakibara,Sana Sakakibara,,女,,,Galgame,Galgame,Lessons in Love,,2022,Galgame,"[{""t"":""Lessons in Love"",""cn"":"""",""ty"":""Galgame"",""y"":2022,""pop"":342},{""t"":""Lessons in Love"",""cn"":""恋爱课程"",""ty"":""Galgame"",""y"":2020,""pop"":0}]",Sensei班级里最小且最安静的女孩，坐在后排。她非常害羞，往往是由她的室友兼好友Ayane在社交场合代任主导角色，通常让头发遮住了半边脸。她晚上会在酒吧工作。,342,0,342,2,,https://lain.bgm.tv/pic/crt/l/20/6d/156186_crt_1SGga.jpg,https://lain.bgm.tv/r/400/pic/crt/l/20/6d/156186_crt_1SGga.jpg,https://t.vndb.org/ch/05/107805.jpg,,Black Teen Slim Pale School Uniform Student Virgin Sex Green Pajamas Reserved,,https://bgm.tv/character/156186,https://vndb.org/c89283,156186
al172135,anilist,1,4,,润媞,うるティ,Ulti,,女,XF,22-,动画|漫画,动画,ONE PIECE,航海王,1999,动画,"[{""t"":""ONE PIECE"",""cn"":""航海王"",""ty"":""动画"",""y"":1999,""pop"":750384},{""t"":""ONE PIECE"",""cn"":""航海王"",""ty"":""漫画"",""y"":1997,""pop"":232766}]",百兽海贼团最强的6名真打“飞六胞”之一，佩吉万的姐姐，姐弟俩从小被凯多收养。动物系·龙龙果实·古代种·肿头龙形态能力者，悬赏金为4亿贝里。个性可爱、天然呆，但脾气暴躁，说话特别尖酸刻薄。,317,317,0,9,,https://lain.bgm.tv/pic/crt/l/65/49/105389_crt_Mmv3i.jpg,https://lain.bgm.tv/r/400/pic/crt/l/65/49/105389_crt_Mmv3i.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b172135-YT7F61sARuG5.png|https://s4.anilist.co/file/anilistcdn/character/large/b172135-YT7F61sARuG5.png,,,https://anilist.co/character/172135,https://bgm.tv/character/105389,,105389
