id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
vndb-c127,vndb,1,14,,月咏真那,月詠 真那,Tsukuyomi Mana,,女,,,Galgame,Galgame,マブラヴ,Muv-Luv,2003,Galgame,"[{""t"":""マブラヴ"",""cn"":""Muv-Luv"",""ty"":""Galgame"",""y"":2003,""pop"":11564},{""t"":""マブラヴ　オルタネイティヴ"",""cn"":""Muv-Luv Alternative"",""ty"":""Galgame"",""y"":2006,""pop"":11333},{""t"":""マブラヴ ALTERED FABLE"",""cn"":""Muv-Luv ALTERED FABLE"",""ty"":""Galgame"",""y"":2007,""pop"":874},{""t"":""マブラヴ サプリメント"",""cn"":""Muv-Luv supplement"",""ty"":""Galgame"",""y"":2004,""pop"":521},{""t"":""マブラヴ オルタネイティヴ クロニクルズ 継承"",""cn"":"""",""ty"":""Galgame"",""y"":2006,""pop"":397},{""t"":""ハルコマニアックス"",""cn"":"""",""ty"":""Galgame"",""y"":2010,""pop"":334}]",帝国斯衛軍に所属する第１９独立警護小隊を指揮する衛士。帝国近衛軍1901。階級は中尉。義に厚く、理に厳しい実直な軍人。警護対象である冥夜に対し忠誠を誓い、その生き様を全うできるように尽くしている。城内省のデータでは、死亡したはずの武に対して嫌疑の目を向ける。衛士としての練度はトップクラス。,11564,0,11564,27,,https://t.vndb.org/ch/58/158.jpg,https://t.vndb.org/ch/58/158.jpg,https://lain.bgm.tv/r/400/pic/crt/l/0f/8c/33610_crt_BVA0f.jpg,#985d57 #52342e #635247 #2f201f #9d9f94 #ddd8d2,Bun Waist Length+ Straight Green Slim Pale Proactive Hard Worker Cooking Cowgirl,,https://bgm.tv/character/33610,https://vndb.org/c127,33610
al126253,anilist,1,14,,中濑克美,中瀬克美,Katsumi Nakase,Fubuki / Fubu-meow / Fubuki / フブキ,女,B,16,动画|漫画|Galgame,动画,シュタインズ・ゲート ゼロ,命运石之门 0,2018,动画,"[{""t"":""シュタインズ・ゲート ゼロ"",""cn"":""命运石之门 0"",""ty"":""动画"",""y"":2018,""pop"":222572},{""t"":""シュタインズ・ゲート ゼロ 結晶多形のバレンタイン"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":38492},{""t"":""STEINS;GATE 0"",""cn"":""命运石之门 0"",""ty"":""Galgame"",""y"":2015,""pop"":7650},{""t"":""Steins;Gate 閉時曲線のエピグラフ"",""cn"":""命运石之门 闭时曲线的碑文"",""ty"":""漫画"",""y"":2013,""pop"":805}]",真由理的COSPLAY同好，COSPLAY时的名字是“吹雪”，中性化的外表吸引眼球。,7650,6,7650,7,,https://s4.anilist.co/file/anilistcdn/character/large/b126253-Dh2Mj3jGm8Ho.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b126253-Dh2Mj3jGm8Ho.jpg,https://t.vndb.org/ch/64/46064.jpg|https://lain.bgm.tv/r/400/pic/crt/l/ff/31/42675_crt_BlS8Q.jpg?r=1500880386,,Brown Bob Cut Short Brown Mind Control Friend Teasing Cosplay Tomboy Hospitalization,https://anilist.co/character/126253,https://bgm.tv/character/42675,https://vndb.org/c38157,42675
al6,anilist,1,14,,朽木露琪亚,朽木ルキア,Rukia Kuchiki,,女,,,动画|漫画,动画,BLEACH,死神,2004,动画,"[{""t"":""BLEACH"",""cn"":""死神"",""ty"":""动画"",""y"":2004,""pop"":521026},{""t"":""BLEACH 千年血戦篇"",""cn"":""死神 千年血战篇"",""ty"":""动画"",""y"":2022,""pop"":207081},{""t"":""BLEACH 千年血戦篇-訣別譚-"",""cn"":""死神 千年血战篇-诀别谭-"",""ty"":""动画"",""y"":2023,""pop"":143301},{""t"":""BLEACH"",""cn"":""死神"",""ty"":""漫画"",""y"":2001,""pop"":121044},{""t"":""BLEACH 千年血戦篇-相剋譚-"",""cn"":""死神 千年血战篇-相克谭-"",""ty"":""动画"",""y"":2024,""pop"":117708},{""t"":""BLEACH 千年血戦篇-禍進譚-"",""cn"":""死神 千年血战篇-祸进谭-"",""ty"":""动画"",""y"":2026,""pop"":86495}]",本作の準主人公。護廷十三隊の十三番隊に所属し、現世・空座町を管轄していた女死神。死神の力が戻るまでの間は一護をサポートし、死神の力が戻った後も一護達と共に戦う。死神代行消失篇から副隊長に昇進した。 --- 百余年前还在襁褓中时，与姊姊绯真在现世中死后来到尸魂界，并且被绯真丢在流魂街第七十八区“戌吊”。自幼与阿散井恋次是一同成长的伙伴，之后恋次和露琪亚为了追求更好的生活，一同进入真央灵术院就读，并在前往真央灵术院的途中结识吉良井鹤（动画版则在学院里结识对方）。,7537,7537,0,217,,https://s4.anilist.co/file/anilistcdn/character/large/b6-25WoBeWMZXBc.png,https://s4.anilist.co/file/anilistcdn/character/medium/b6-25WoBeWMZXBc.png,https://lain.bgm.tv/r/400/pic/crt/l/11/f6/4363_crt_ezVKx.jpg?r=1779274705,,,https://anilist.co/character/6,https://bgm.tv/character/4363,,4363
vndb-c6669,vndb,1,14,,,黄泉木 潤一,Yomogi Jun'ichi,,男,O,,Galgame,Galgame,Remember11 -the age of infinity-,Remember11：无限轮回的时光,2004,Galgame,,,3246,0,3246,0,,https://t.vndb.org/ch/25/6825.jpg,https://t.vndb.org/ch/25/6825.jpg,,#dd997e #7c483b #c8bdc3 #ebe8ea #f7f7f8,Black Black Kid Olive T-shirt Carefree Son Sports Baseball Cap Cycling,,,https://vndb.org/c6669,
bgm-bgm7598,vndb,1,14,,朝雾麻亚子,朝霧 麻亜子,Asagiri Maako,まーりゃん / Maaryan / 小麻学姐 / まーりゃん,女,A,,游戏|Galgame,Galgame,ToHeart2,ToHeart2,2004,Galgame,"[{""t"":""ToHeart2"",""cn"":""ToHeart2"",""ty"":""Galgame"",""y"":2004,""pop"":1137},{""t"":""ToHeart2 AnotherDays"",""cn"":"""",""ty"":""Galgame"",""y"":2008,""pop"":133},{""t"":""ToHeart2 ダンジョントラベラーズ"",""cn"":""迷宮旅人：To Heart 2"",""ty"":""Galgame"",""y"":2009,""pop"":37},{""t"":""ToHeart2 ダンジョントラベラーズ"",""cn"":""迷宮旅人：To Heart 2"",""ty"":""Galgame"",""y"":2009,""pop"":0},{""t"":""ToHeart2 AnotherDays"",""cn"":"""",""ty"":""Galgame"",""y"":2008,""pop"":0},{""t"":""ToHeart2 XRATED"",""cn"":"""",""ty"":""Galgame"",""y"":2005,""pop"":0}]","19 (in Another Days) A senior, as well as a former student council president. She only appeared in the PC version of To Heart 2, where she attempted to pair up Takaaki and Sasara.",1137,0,1137,19,,https://t.vndb.org/ch/47/19247.jpg,https://t.vndb.org/ch/47/19247.jpg,https://lain.bgm.tv/r/400/pic/crt/l/ba/7e/7598_crt_anidb.jpg,#d07177 #6b2b32 #ecbab2 #f8e0d7 #faf4f0 #ffffff,Pink Long Curtained Straight Slim Pale Cowgirl Blowjob Virgin Sex Kid,,https://bgm.tv/character/7598,https://vndb.org/c15130,7598
vndb-c38378,vndb,1,14,,,李梅雪,Lee Meixue,Yuki,女,,,Galgame,Galgame,ローズガンズデイズ,,2012,Galgame,,"A pretty young business-woman, who recently came back to Japan and goes out with Alan. Sadly for him, she claims to hate violent men, mafia, and violent mafia men.",1103,0,1103,0,,https://t.vndb.org/ch/23/50623.jpg,https://t.vndb.org/ch/23/50623.jpg,,#a66568 #4b3e54 #c1aaab #e0d7d4 #f2efea #ffffff,Brown Long Violet Necktie Outgoing Friendly Girlfriend Death Hairpin Chinese,,,https://vndb.org/c38378,
al312798,anilist,1,14,,若叶睦,若葉睦,Mutsumi Wakaba,Muuko / Mortis (モーティス) / モーティス,女,,,动画|漫画|游戏,动画,BanG Dream! It's MyGO!!!!!,,2023,动画,"[{""t"":""BanG Dream! It's MyGO!!!!!"",""cn"":"""",""ty"":""动画"",""y"":2023,""pop"":22181},{""t"":""BanG Dream! Ave Mujica"",""cn"":"""",""ty"":""动画"",""y"":2025,""pop"":20511},{""t"":""BanG Dream! Morfonication"",""cn"":"""",""ty"":""动画"",""y"":2022,""pop"":4491},{""t"":""BanG Dream! Ave Mujica prima aurora"",""cn"":"""",""ty"":""动画"",""y"":2026,""pop"":2803},{""t"":""元祖！バンドリちゃん"",""cn"":"""",""ty"":""动画"",""y"":2025,""pop"":2413},{""t"":""カードファイト!! ヴァンガード Divinez 幻真星戦編"",""cn"":"""",""ty"":""动画"",""y"":2026,""pop"":1013}]",月ノ森女子学園の高校1年生。元CRYCHICのメンバーでギターを担当していた。感情表現が乏しく、基本的には無口。父は人気お笑い芸人の若葉、母は女優の森みなみ。 [mask]Ave Mujica Gt. 月ノ森女子学園の高校1年生。そよとは同じクラス。感情が表に出づらく、口下手だが、彼女なりに他人を気遣う一面も。父は人気お笑い芸人の若葉で、母は女優の森みなみ。また、祥子とは幼馴染である。幼少のころからギターを弾いており、腕は確かである。[/mask],873,873,0,793,,https://s4.anilist.co/file/anilistcdn/character/large/b312798-DQxF6RGiGAsB.png,https://s4.anilist.co/file/anilistcdn/character/medium/b312798-DQxF6RGiGAsB.png,https://lain.bgm.tv/r/400/pic/crt/l/24/fc/132477_crt_9Ce8S.jpg,,,https://anilist.co/character/312798,https://bgm.tv/character/132477,,132477
vndb-c1549,vndb,1,14,,,小石川 小羽,Koishikawa Kohane,,女,O,,Galgame,Galgame,ピリオド,,2007,Galgame,"[{""t"":""ピリオド"",""cn"":"""",""ty"":""Galgame"",""y"":2007,""pop"":635},{""t"":""ピリオド sweet drops"",""cn"":"""",""ty"":""Galgame"",""y"":2008,""pop"":22}]","A shy but kind angel girl, Kohane trusts everyone without reserve. She's also a member of the student council.",635,0,635,0,,https://t.vndb.org/ch/35/18735.jpg,https://t.vndb.org/ch/35/18735.jpg,,#8691a6 #d4bfb6 #261f21 #efe4dc #faf6f0 #ffffff,Blond White Long Wavy Teen Slim Pale School Uniform Dress Shoes Hard Worker,,,https://vndb.org/c1549,
al12550,anilist,1,14,,齐格飞·吉尔菲艾斯,ジークフリード・キルヒアイス,Siegfried Kircheis,Sieg / 大公 / 小吉 / 齐格弗里德·吉尔菲艾斯,男,,,动画|漫画,动画,銀河英雄伝説,,1988,动画,"[{""t"":""銀河英雄伝説"",""cn"":"""",""ty"":""动画"",""y"":1988,""pop"":85168},{""t"":""銀河英雄伝説 -Die Neue These- 邂逅"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":27022},{""t"":""銀河英雄伝説: わが征くは星の大海"",""cn"":"""",""ty"":""动画"",""y"":1988,""pop"":15794},{""t"":""銀河英雄伝説外伝　新たなる戦いの序曲[オーヴァチュア]"",""cn"":"""",""ty"":""动画"",""y"":1993,""pop"":12998},{""t"":""銀河英雄伝説 Die Neue These 星乱"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":11429},{""t"":""銀河英雄伝説 Die Neue These 激突"",""cn"":"""",""ty"":""动画"",""y"":2022,""pop"":8280}]",衔至一级上将。追封元帅。 莱因哈特·冯·罗严克拉姆的副官、挚友及心腹，杰出的军事家和政治家。为人正直温和，其军事才能与莱茵哈特不相上下，亦有相当的政治远见，因而被奥贝斯坦视为功高震主的“第二人”。在平定卡斯特罗普动乱的过程中首次使用导向性杰夫粒子，成为军事史上一大创举。在与利普修达特同盟的帝国内战中独立率领舰队取得多次胜利，但是因为威斯塔朗特事件与莱茵哈特之间产生裂痕。帝国内战结束后，为了阻止布朗史维克的副官安斯巴哈刺杀莱因哈特而殉职，享年二十一岁。,364,364,0,73,,https://s4.anilist.co/file/anilistcdn/character/large/b12550-96zZ4MIvuprI.png,https://s4.anilist.co/file/anilistcdn/character/medium/b12550-96zZ4MIvuprI.png,https://lain.bgm.tv/r/400/pic/crt/l/5a/1e/2123_crt_anidb.jpg,,,https://anilist.co/character/12550,https://bgm.tv/character/2123,,2123
al126851,anilist,1,14,,,エスタロッサ,Estarossa,Estarossa the Love,男,,,动画|漫画,动画,七つの大罪 戒めの復活,七大罪 戒律的复活,2018,动画,"[{""t"":""七つの大罪 戒めの復活"",""cn"":""七大罪 戒律的复活"",""ty"":""动画"",""y"":2018,""pop"":286406},{""t"":""七つの大罪 神々の逆鱗"",""cn"":""七大罪 诸神的逆鳞"",""ty"":""动画"",""y"":2019,""pop"":202771},{""t"":""七つの大罪 憤怒の審判"",""cn"":""七大罪 愤怒的审判"",""ty"":""动画"",""y"":2021,""pop"":139330},{""t"":""七つの大罪"",""cn"":""七大罪"",""ty"":""漫画"",""y"":2012,""pop"":55078},{""t"":""七つの大罪 光に呪われし者たち"",""cn"":"""",""ty"":""动画"",""y"":2021,""pop"":38939},{""t"":""ホークのお悩み相談室"",""cn"":"""",""ty"":""动画"",""y"":2019,""pop"":1012}]","Estarossa is a member of the ten commandments, and the second son of the Demon King. ~! It is later revealed that he is Mael, one of the Four Archangels of the Goddess Clan and the initial possessor of the magic ability ""Sunshine"". !~",362,362,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b126851-m1Vyj4V0IHNo.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b126851-m1Vyj4V0IHNo.jpg,,,,https://anilist.co/character/126851,,,
