id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
al121103,anilist,3,3,,藤原千花,藤原千花,Chika Fujiwara,Subject F / Love Detective Chika / Fortune Teller Chika / Secretary Fujiwara,女,O,17,动画|漫画,动画,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,辉夜大小姐想让我告白 ~天才们的恋爱头脑战~,2019,动画,"[{""t"":""かぐや様は告らせたい～天才たちの恋愛頭脳戦～"",""cn"":""辉夜大小姐想让我告白 ~天才们的恋爱头脑战~"",""ty"":""动画"",""y"":2019,""pop"":558713},{""t"":""かぐや様は告らせたい？～天才たちの恋愛頭脳戦～"",""cn"":""辉夜大小姐想让我告白 ~天才们的恋爱头脑战~"",""ty"":""动画"",""y"":2020,""pop"":434528},{""t"":""かぐや様は告らせたい-ウルトラロマンティック-"",""cn"":""辉夜大小姐想让我告白-超级浪漫-"",""ty"":""动画"",""y"":2022,""pop"":292244},{""t"":""かぐや様は告らせたい -ファーストキッスは終わらない-"",""cn"":""辉夜大小姐想让我告白-初吻不会结束-"",""ty"":""动画"",""y"":2023,""pop"":147967},{""t"":""かぐや様は告らせたい～天才たちの恋愛頭脳戦～"",""cn"":""辉夜大小姐想让我告白 ~天才们的恋爱头脑战~"",""ty"":""漫画"",""y"":2015,""pop"":119314},{""t"":""かぐや様は告らせたい～天才たちの恋愛頭脳戦～OVA"",""cn"":""辉夜大小姐想让我告白？～天才们的恋爱头脑战～ OVA"",""ty"":""动画"",""y"":2021,""pop"":91890}]",本作的女主角，高中部2年B班的女学生，担任学生会书记。桌游部所属，三姐妹中的次女。,17116,17116,0,1076,,https://lain.bgm.tv/pic/crt/l/38/34/67408_crt_rrE4W.jpg,https://lain.bgm.tv/r/400/pic/crt/l/38/34/67408_crt_rrE4W.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b121103-UGLxT8utLPnq.png|https://s4.anilist.co/file/anilistcdn/character/large/b121103-UGLxT8utLPnq.png,,,https://anilist.co/character/121103,https://bgm.tv/character/67408,,67408
vndb-c47550,vndb,3,3,,灭族者翔,ジェノサイダー 翔,Genocider Shou,Genocide Jill / Genocide Syo / Ultimate Murderous Fiend / 超高校級の「殺人鬼」,女,O,,Galgame,Galgame,ダンガンロンパ 希望の学園と絶望の高校生,弹丸论破 希望的学园和绝望高中生,2010,Galgame,"[{""t"":""ダンガンロンパ 希望の学園と絶望の高校生"",""cn"":""弹丸论破 希望的学园和绝望高中生"",""ty"":""Galgame"",""y"":2010,""pop"":15953},{""t"":""ニューダンガンロンパV3 みんなのコロシアイ新学期"",""cn"":""新弹丸论破V3 大家的自相残杀新学期"",""ty"":""Galgame"",""y"":2017,""pop"":8847}]",猟奇的かつ残忍な手口で殺人を繰り返す凶悪殺人鬼。通り魔的犯行を繰り返しており、証拠も残さないため容疑者の絞り込みが出来ず、いまだ逮捕されていない。「ジェノサイダー翔」という名前はネット上で与えられたあだ名で、その存在も半ば都市伝説化しており、実在自体が怪しまれている。自身の犯行現場には必ず被害者の血で「チミドロフィーバー」という血文字を残す。,15953,0,15953,11,,https://lain.bgm.tv/pic/crt/l/cc/d1/18237_crt_ldb36.jpg?r=1377409651,https://lain.bgm.tv/r/400/pic/crt/l/cc/d1/18237_crt_ldb36.jpg?r=1377409651,https://t.vndb.org/ch/25/72625.jpg,,Violet Waist Length+ Teen Slim Pale School Uniform Disaster Red Scar Glasses,,https://bgm.tv/character/18237,https://vndb.org/c47550,18237
al65529,anilist,3,3,,腐川冬子,腐川冬子,Touko Fukawa,Ultimate Writing Prodigy / Super High School Level Literary Girl (超高校級の文学少女) / Toki / Fukawacchi,女,O,,动画|漫画|Galgame,动画,ダンガンロンパ 希望の学園と絶望の高校生 The Animation,弹丸论破 希望学园与绝望高中生,2013,动画,"[{""t"":""ダンガンロンパ 希望の学園と絶望の高校生 The Animation"",""cn"":""弹丸论破 希望学园与绝望高中生"",""ty"":""动画"",""y"":2013,""pop"":233260},{""t"":""ダンガンロンパ３ –The End of 希望ヶ峰学園– 未来編"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":90791},{""t"":""ダンガンロンパ3 -The End of 希望ヶ峰学園-　絶望編"",""cn"":""弹丸论破3 -The End of 希望之峰学园- 绝望篇"",""ty"":""动画"",""y"":2016,""pop"":89210},{""t"":""ダンガンロンパ３-The End of 希望ヶ峰学園-希望編"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":56357},{""t"":""ダンガンロンパ 希望の学園と絶望の高校生"",""cn"":""弹丸论破 希望的学园和绝望高中生"",""ty"":""Galgame"",""y"":2010,""pop"":15953},{""t"":""ニューダンガンロンパV3 みんなのコロシアイ新学期"",""cn"":""新弹丸论破V3 大家的自相残杀新学期"",""ty"":""Galgame"",""y"":2017,""pop"":8847}]",超高校級の「文学少女」。飛ぶ鳥を落とす勢いの若手女流作家で、自身の書いた恋愛小説がヒットしている。おさげ髪に眼鏡が特徴。 父親が一人で母親が二人という複雑な家庭環境に育ち、なおかつ過去の学生生活において悲惨な体験を重ねているせいで性格は陰気かつ根暗で、精神構造にとある深刻な問題を抱えている。発言のほとんどはネガティブでかなり被害妄想が激しい。またドMの気もありドSな十神白夜に惚れ込んでおり、彼の命令ならば客観的に無茶なことでも実行しようとする。,15953,1528,15953,58,,https://lain.bgm.tv/pic/crt/l/c0/d4/18033_crt_55737.jpg?r=1534940264,https://lain.bgm.tv/r/400/pic/crt/l/c0/d4/18033_crt_55737.jpg?r=1534940264,https://s4.anilist.co/file/anilistcdn/character/medium/b65529-oy5acbdyUy4r.jpg|https://s4.anilist.co/file/anilistcdn/character/large/b65529-oy5acbdyUy4r.jpg|https://t.vndb.org/ch/24/72624.jpg,,Violet Waist Length+ Brown Teen Slim Pale School Uniform Disaster Scar Glasses,https://anilist.co/character/65529,https://bgm.tv/character/18033,https://vndb.org/c10199,18033
al121102,anilist,3,3,,石上优,石上優,Yuu Ishigami,Captain / Treasurer Ishigami / Yu-kun / Yu-chin,男,O,15-16,动画|漫画,动画,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,辉夜大小姐想让我告白 ~天才们的恋爱头脑战~,2019,动画,"[{""t"":""かぐや様は告らせたい～天才たちの恋愛頭脳戦～"",""cn"":""辉夜大小姐想让我告白 ~天才们的恋爱头脑战~"",""ty"":""动画"",""y"":2019,""pop"":558713},{""t"":""かぐや様は告らせたい？～天才たちの恋愛頭脳戦～"",""cn"":""辉夜大小姐想让我告白 ~天才们的恋爱头脑战~"",""ty"":""动画"",""y"":2020,""pop"":434528},{""t"":""かぐや様は告らせたい-ウルトラロマンティック-"",""cn"":""辉夜大小姐想让我告白-超级浪漫-"",""ty"":""动画"",""y"":2022,""pop"":292244},{""t"":""かぐや様は告らせたい -ファーストキッスは終わらない-"",""cn"":""辉夜大小姐想让我告白-初吻不会结束-"",""ty"":""动画"",""y"":2023,""pop"":147967},{""t"":""かぐや様は告らせたい～天才たちの恋愛頭脳戦～"",""cn"":""辉夜大小姐想让我告白 ~天才们的恋爱头脑战~"",""ty"":""漫画"",""y"":2015,""pop"":119314},{""t"":""かぐや様は告らせたい～天才たちの恋愛頭脳戦～OVA"",""cn"":""辉夜大小姐想让我告白？～天才们的恋爱头脑战～ OVA"",""ty"":""动画"",""y"":2021,""pop"":91890}]",本作的里主角，高中部一年级的男学生，担任学生会会计。玩具公司家的次子。,15455,15455,0,230,,https://lain.bgm.tv/pic/crt/l/17/ff/67409_crt_7MyY9.jpg?r=1545567685,https://lain.bgm.tv/r/400/pic/crt/l/17/ff/67409_crt_7MyY9.jpg?r=1545567685,https://s4.anilist.co/file/anilistcdn/character/medium/b121102-tiQFxnSEIAwm.png|https://s4.anilist.co/file/anilistcdn/character/large/b121102-tiQFxnSEIAwm.png,,,https://anilist.co/character/121102,https://bgm.tv/character/67409,,67409
al80899,anilist,3,3,1992,周防天音,周防天音,Amane Suou,Ama-nee / Atcher / Cockroach / Red Ogre,女,A,19,动画|漫画|Galgame,动画,グリザイアの果実,灰色的果实,2014,动画,"[{""t"":""グリザイアの果実"",""cn"":""灰色的果实"",""ty"":""动画"",""y"":2014,""pop"":145676},{""t"":""グリザイアの楽園"",""cn"":""灰色的乐园"",""ty"":""动画"",""y"":2015,""pop"":90200},{""t"":""グリザイアの迷宮"",""cn"":""灰色的迷宫"",""ty"":""动画"",""y"":2015,""pop"":62745},{""t"":""グリザイアの果実 グリザイアの特典"",""cn"":"""",""ty"":""动画"",""y"":2014,""pop"":22803},{""t"":""グリザイアの楽園 グリザイアの特典"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":17486},{""t"":""グリザイアの果実 -LE FRUIT DE LA GRISAIA-"",""cn"":""灰色的果实"",""ty"":""Galgame"",""y"":2011,""pop"":12894}]",流线型的纤长美腿、发育得沉甸甸的巨大胸器引人注目的女孩子。 身为学园唯一的三年级学生，作为很会照顾人的大姐姐被众人仰慕着。 给人很可靠的强烈印象，对主人公也是百般关照，不过时常也会搞些孩子气的恶作剧，做出疑似天然呆的行动。 因为老家经营着在东京都内设立了总店的老字号酒家的关系，对料理有着自信，家务总地来说是擅长领域。 无微不至的有点H的御姐──这么说虽然有语病，但也没法断言不是。从这点也可以看出的确是个让人没法掉以轻心的存在。,12894,712,12894,333,,https://lain.bgm.tv/pic/crt/l/b5/5c/10970_crt_lnq7l.jpg,https://lain.bgm.tv/r/400/pic/crt/l/b5/5c/10970_crt_lnq7l.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b80899-TzrealvmrLxH.png|https://s4.anilist.co/file/anilistcdn/character/large/b80899-TzrealvmrLxH.png|https://t.vndb.org/ch/67/76367.jpg|https://t.vndb.org/ch/29/49529.jpg,,Twin Tails Waist Length+ Straight Teen Slim Pale School Uniform Trousers Hard Worker Cooking,https://anilist.co/character/80899,https://bgm.tv/character/10970,https://vndb.org/c568,10970
al29,anilist,3,3,,雷欧力·帕拉丁奈特,レオリオ・パラディナイト,Leorio Paradinight,Leorio Paradiknight / Leorio Paladiknight,男,O,19-,动画|漫画,动画,HUNTER×HUNTER (2011),,2011,动画,"[{""t"":""HUNTER×HUNTER (2011)"",""cn"":"""",""ty"":""动画"",""y"":2011,""pop"":840476},{""t"":""HUNTER×HUNTER"",""cn"":""猎人"",""ty"":""动画"",""y"":1999,""pop"":134584},{""t"":""HUNTER×HUNTER"",""cn"":""猎人"",""ty"":""漫画"",""y"":1998,""pop"":109206},{""t"":""劇場版 HUNTER×HUNTER 緋色の幻影（ファントム・ルージュ）"",""cn"":"""",""ty"":""动画"",""y"":2013,""pop"":64831},{""t"":""劇場版 HUNTER×HUNTER THE LAST MISSION"",""cn"":""猎人剧场版：最终任务"",""ty"":""动画"",""y"":2013,""pop"":52942},{""t"":""HUNTER×HUNTER: Greed Island"",""cn"":"""",""ty"":""动画"",""y"":2003,""pop"":34034}]",性格成熟，有包容力，但容易感情用事，在猎人试验期间与小杰，奇犽和酷拉皮卡结识。表面上、参加猎人试验的目的是钱，但实际上是为了成为医生。在最要好的朋友皮耶杜因病去世后决定成为猎人以支付读医学院的费用。相较于其他主角并没有特别的战斗才华，然而其心地良善、重义气、真诚、具吸引人的领袖风范。在友克鑫市篇后直到会长选举篇才再度登场，几乎成为新一届猎人协会会长人选。在其后加入十二支并举荐酷拉皮卡加入远征暗黑大陆。 念能力属于放出系，能力是让身体部位(例:手)穿梭空间进行攻击。,6975,6975,0,54,,https://lain.bgm.tv/pic/crt/l/60/fc/14097_crt_cv0s1.jpg,https://lain.bgm.tv/r/400/pic/crt/l/60/fc/14097_crt_cv0s1.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b29-RgzoSeKmDYzl.jpg|https://s4.anilist.co/file/anilistcdn/character/large/b29-RgzoSeKmDYzl.jpg,,,https://anilist.co/character/29,https://bgm.tv/character/14097,,14097
bgm-bgm23333,vndb,3,3,,有村雏绘,有村 雛絵,Arimura Hinae,ひな / Hina,女,,,动画|漫画|Galgame,Galgame,CHAOS;CHILD,混沌子,2014,Galgame,"[{""t"":""CHAOS;CHILD"",""cn"":""混沌子"",""ty"":""Galgame"",""y"":2014,""pop"":5122},{""t"":""カオスチャイルド らぶchu☆chu!!"",""cn"":"""",""ty"":""Galgame"",""y"":2017,""pop"":133},{""t"":""CHAOS;CHILD"",""cn"":""混沌子"",""ty"":""Galgame"",""y"":2014,""pop"":0},{""t"":""CHAOS;CHILD らぶchu☆chu!!"",""cn"":""混沌子 LOVE ChuChu"",""ty"":""Galgame"",""y"":2017,""pop"":0},{""t"":""Chaos;Child -Children’s Revive-"",""cn"":"""",""ty"":""漫画"",""y"":2017,""pop"":0},{""t"":""CHAOS;CHILD SILENT SKY"",""cn"":""混沌子 SILENT SKY"",""ty"":""动画"",""y"":2017,""pop"":0}]",16岁。高二学生，文艺部部长。 对流行元素非常敏感，是个很时髦的当今女高中生。,5122,0,5122,256,,https://lain.bgm.tv/pic/crt/l/30/fa/23333_crt_s7U52.jpg?r=1739760033,https://lain.bgm.tv/r/400/pic/crt/l/30/fa/23333_crt_s7U52.jpg?r=1739760033,https://t.vndb.org/ch/08/48408.jpg,,Blond Twin Tails Long Straight Teen Slim Pale School Uniform Disaster Assault,,https://bgm.tv/character/23333,https://vndb.org/c26311,23333
al67325,anilist,3,3,1994,田中龙之介,田中龍之介,Ryuunosuke Tanaka,Ryu / Ryuu / Monk Cut,男,,16-22,动画|漫画,动画,ハイキュー!!,排球少年!!,2014,动画,"[{""t"":""ハイキュー!!"",""cn"":""排球少年!!"",""ty"":""动画"",""y"":2014,""pop"":583268},{""t"":""ハイキュー!! セカンドシーズン"",""cn"":""排球少年 第二季"",""ty"":""动画"",""y"":2015,""pop"":398770},{""t"":""ハイキュー!! 烏野高校 VS 白鳥沢学園高校"",""cn"":""排球少年 乌野高校 VS 白鸟泽学园高校"",""ty"":""动画"",""y"":2016,""pop"":362356},{""t"":""ハイキュー!! TO THE TOP"",""cn"":""排球少年 TO THE TOP"",""ty"":""动画"",""y"":2020,""pop"":293887},{""t"":""ハイキュー!! TO THE TOP 2"",""cn"":"""",""ty"":""动画"",""y"":2020,""pop"":255078},{""t"":""ハイキュー！！"",""cn"":""排球少年!!"",""ty"":""漫画"",""y"":2012,""pop"":101913}]",ガッツ溢れるプレーが持ち味の、烏野高校が誇る切り込み隊長!! 見た目は怖いが、義理人情に厚く、面倒見のいい兄貴肌。,4814,4814,0,33,,https://lain.bgm.tv/pic/crt/l/2d/10/24326_crt_pgTYS.jpg?r=1414390443,https://lain.bgm.tv/r/400/pic/crt/l/2d/10/24326_crt_pgTYS.jpg?r=1414390443,https://s4.anilist.co/file/anilistcdn/character/medium/b67325-yPkbZJkofp5w.jpg|https://s4.anilist.co/file/anilistcdn/character/large/b67325-yPkbZJkofp5w.jpg,,,https://anilist.co/character/67325,https://bgm.tv/character/24326,,24326
vndb-c29002,vndb,3,3,,游佐司狼,遊佐 司狼,Yusa Shirou,Georgius,男,B,,Galgame,Galgame,Dies irae ~Acta est Fabula~,,2009,Galgame,"[{""t"":""Dies irae ~Acta est Fabula~"",""cn"":"""",""ty"":""Galgame"",""y"":2009,""pop"":3862},{""t"":""神咒神威神楽"",""cn"":"""",""ty"":""Galgame"",""y"":2011,""pop"":399}]",莲的青梅竹马，曾是好友的少年。 基本上胜任所有事情的天才，却因此觉得生活很无聊。 追求享乐，容易暴走，因为发生了某事而与莲决裂。 厮杀一场以后离开了学校，之后行踪不明。,3862,0,3862,14,,https://lain.bgm.tv/pic/crt/l/90/c4/40062_crt_xp79R.jpg,https://lain.bgm.tv/r/400/pic/crt/l/90/c4/40062_crt_xp79R.jpg,https://t.vndb.org/ch/56/75256.jpg,,Short Straight Brown Teen Slim Pale Trousers Proactive Hero Fighting,,https://bgm.tv/character/40062,https://vndb.org/c29002,40062
vndb-c64313,vndb,3,3,,玛里亚·毕肖普,マリア・ビショップ,Maria Bishop,,女,B,,Galgame,Galgame,金色ラブリッチェ,金辉恋曲四重奏,2017,Galgame,"[{""t"":""金色ラブリッチェ"",""cn"":""金辉恋曲四重奏"",""ty"":""Galgame"",""y"":2017,""pop"":3826},{""t"":""金色ラブリッチェ-Golden Time-"",""cn"":""金辉恋曲四重奏 -Golden Time-"",""ty"":""Galgame"",""y"":2019,""pop"":1939},{""t"":""AMBITIOUS MISSION"",""cn"":"""",""ty"":""Galgame"",""y"":2022,""pop"":496}]",本篇 「歌に必要なものはただ２つ。声と、品格よ」 央路が大ファンのアーティスト。 ネット発信で歌を発表して以来、全世界でダウンロード数は億を超え、 アメリカ、イギリス、日本で数々の音楽賞を総なめにした。 日本音楽界の最後の歌姫といわれている。 芸能事務所に所属しておらず、歌以外のあらゆる情報がシャットアウトされている。 ----- FD 「似合ってる……と……思う？ この格好」 主人公が大ファンのアーティスト。,3826,0,3826,67,,https://lain.bgm.tv/pic/crt/l/c6/d4/57843_crt_37TDL.jpg,https://lain.bgm.tv/r/400/pic/crt/l/c6/d4/57843_crt_37TDL.jpg,https://t.vndb.org/ch/65/149565.jpg,,Black Twin Tails Straight Teen Slim Pale Red Dress Headband Secretive,,https://bgm.tv/character/57843,https://vndb.org/c64313,57843
