id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
al1086,anilist,5,29,,蓝染惣右介,藍染惣右介,Sousuke Aizen,,男,,,动画|漫画|游戏,动画,BLEACH,死神,2004,动画,"[{""t"":""BLEACH"",""cn"":""死神"",""ty"":""动画"",""y"":2004,""pop"":521026},{""t"":""BLEACH 千年血戦篇"",""cn"":""死神 千年血战篇"",""ty"":""动画"",""y"":2022,""pop"":207081},{""t"":""BLEACH"",""cn"":""死神"",""ty"":""漫画"",""y"":2001,""pop"":121044},{""t"":""BLEACH 千年血戦篇-相剋譚-"",""cn"":""死神 千年血战篇-相克谭-"",""ty"":""动画"",""y"":2024,""pop"":117708},{""t"":""BLEACH The Sealed Sword Frenzy"",""cn"":"""",""ty"":""动画"",""y"":2006,""pop"":20479},{""t"":""BLEACH 20th PV"",""cn"":"""",""ty"":""动画"",""y"":2024,""pop"":5871}]",元護廷十三隊五番隊隊長。死神達の最大の宿敵にして本作の黒幕。,7118,7118,0,104,,https://s4.anilist.co/file/anilistcdn/character/large/b1086-qR9218BjZTC0.png,https://s4.anilist.co/file/anilistcdn/character/medium/b1086-qR9218BjZTC0.png,https://lain.bgm.tv/r/400/pic/crt/l/fa/d6/4389_crt_wS920.jpg?r=1779274921,,,https://anilist.co/character/1086,https://bgm.tv/character/4389,,4389
al261674,anilist,5,29,,伊地知虹夏,伊地知虹夏,Nijika Ijichi,Shimokitazawa no Daitenshi (下北沢の大天使) / Archangel of Shimokitazawa,女,A,17,动画|漫画,动画,ぼっち・ざ・ろっく！,孤独摇滚！,2022,动画,"[{""t"":""ぼっち・ざ・ろっく！"",""cn"":""孤独摇滚！"",""ty"":""动画"",""y"":2022,""pop"":265557},{""t"":""ぼっち・ざ・ろっく！ 2期"",""cn"":"""",""ty"":""动画"",""y"":"""",""pop"":40032},{""t"":""スローループ"",""cn"":""女孩的钓鱼慢活"",""ty"":""动画"",""y"":2022,""pop"":28844},{""t"":""ぼっち・ざ・ろっく！Re:"",""cn"":"""",""ty"":""动画"",""y"":2024,""pop"":25825},{""t"":""ぼっち・ざ・ろっく！"",""cn"":""孤独摇滚！"",""ty"":""漫画"",""y"":2018,""pop"":20185},{""t"":""ぼっち・ざ・ろっく！ Re:Re:"",""cn"":"""",""ty"":""动画"",""y"":2024,""pop"":13716}]",ドラム担当。下北沢高校2年→3年。明るく世話焼きなバンドのまとめ役。かつてはバンドマンで現在もライブハウスの店長を務める星歌の影響で幼い頃からバンド文化に触れてきており、業界事情にも詳しい。 自身の夢を実現させるために親友であるリョウを誘って「結束バンド」を結成した。デザインが得意で「結束バンド」のロゴやCDジャケットの制作の他、ライブ映像を動画投稿サイトに投稿する際の編集なども手がけている。,6812,6812,0,1559,,https://s4.anilist.co/file/anilistcdn/character/large/b261674-a8tJYvtzqWgC.png,https://s4.anilist.co/file/anilistcdn/character/medium/b261674-a8tJYvtzqWgC.png,https://lain.bgm.tv/r/400/pic/crt/l/6c/af/87973_crt_3iKWh.jpg,,,https://anilist.co/character/261674,https://bgm.tv/character/87973,,87973
vndb-c29640,vndb,5,29,,泽渡澪,沢渡 澪,Sawatari Rei,Sanzui,男,O,,Galgame,Galgame,クロノクロック,柯罗的怀表,2015,Galgame,,時計の力で脱童貞を目論む、バカで明るく健全な男子。 大企業の御曹司だが、普通の生活を知るようにと育てられたため、金銭感覚や生活観は一般的。 楽しいことを思い付くと、後先考えずに実行する行動派。 自分の利益になるように行動はするが、最終的に義理堅さを発揮して損をしてしまう。,3342,0,3342,2,,https://t.vndb.org/ch/27/35727.jpg,https://t.vndb.org/ch/27/35727.jpg,https://lain.bgm.tv/r/400/pic/crt/l/07/8e/30038_crt_U8KaR.jpg,#deb321 #b19a83 #dac6b8 #393238 #625b64 #faf2e9,Black Short Straight Teen Slim Pale School Uniform Trousers Proactive Cunnilingus,,https://bgm.tv/character/30038,https://vndb.org/c29640,30038
bgm-bgm11557,vndb,5,29,,诺伊,ノイ,Noi,,女,B,,漫画|Galgame,Galgame,"BALDR SKY Dive1 ""Lost Memory""",,2009,Galgame,"[{""t"":""BALDR SKY Dive1 \""Lost Memory\"""",""cn"":"""",""ty"":""Galgame"",""y"":2009,""pop"":3163},{""t"":""BALDR SKY Dive2 \""RECORDARE\"""",""cn"":"""",""ty"":""Galgame"",""y"":2009,""pop"":2714},{""t"":""BALDR SKY DiveX \""DREAM WORLD\"""",""cn"":"""",""ty"":""Galgame"",""y"":2010,""pop"":231},{""t"":""BALDR SKY Core Defender"",""cn"":"""",""ty"":""Galgame"",""y"":2009,""pop"":63},{""t"":""BALDR SKY Dive2 \""RECORDARE\"""",""cn"":"""",""ty"":""Galgame"",""y"":2009,""pop"":0},{""t"":""BALDR SKY Dive1 \""LostMemory\"""",""cn"":"""",""ty"":""Galgame"",""y"":2009,""pop"":0}]",住在清城市的贫民窟的黑市医生。 言行虽然很成熟，但外貌怎么看都是一个可爱的女孩子。 年龄不详，但似乎比甲还要年长？ 医学技术极高的天才外科医生，熟通电脑。 私服是哥特萝莉风格，诊疗时就在外面套上白大衣。 甲在她的诊所接受了记忆逆行处置，渐渐地回忆起了失去的记忆。,3163,0,3163,79,,https://t.vndb.org/ch/66/44966.jpg,https://t.vndb.org/ch/66/44966.jpg,https://lain.bgm.tv/r/400/pic/crt/l/5d/61/11557_crt_86y9l.jpg,#7e6c6a #d2b5aa #393539 #e6d7d3 #f7efea #ffffff,Blond Waist Length+ Wavy Slim Pale Standing Sex Blowjob Green Kid Dress,,https://bgm.tv/character/11557,https://vndb.org/c20519,11557
al347710,anilist,5,29,,,アーサー・レイウィン,Arthur Leywin,King Grey / 아서 레윈 / Note,男,,,动画,动画,最強の王様、二度目の人生は 何をする?,,2025,动画,"[{""t"":""最強の王様、二度目の人生は 何をする?"",""cn"":"""",""ty"":""动画"",""y"":2025,""pop"":96179},{""t"":""最強の王様、二度目の人生は 何をする? 第2期"",""cn"":"""",""ty"":""动画"",""y"":2026,""pop"":47322}]","In his former world, he lived as someone who stood on the top of his country in terms of combat and authority, until he was assassinated one day. However after dying as King Grey, he reawoke as Arthur Leywin as if he wasn’t assassinated.",654,654,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b347710-IWQMYSaqToZd.png,https://s4.anilist.co/file/anilistcdn/character/medium/b347710-IWQMYSaqToZd.png,,,,https://anilist.co/character/347710,,,
vndb-c123170,vndb,5,29,,,幸麿,Yukimaro,,男,,,Galgame,Galgame,9 R.I.P.,,2023,Galgame,"[{""t"":""9 R.I.P."",""cn"":"""",""ty"":""Galgame"",""y"":2023,""pop"":388},{""t"":""9 R.I.P. sequel"",""cn"":"""",""ty"":""Galgame"",""y"":2025,""pop"":29}]","Zashiki-warashi (Trainee) On one hand he's cheerful and lively, but on the other hand he is noisy and selfish. You can tell when he's happy or sad, it's easy to understand.",388,0,388,0,,https://t.vndb.org/ch/42/197942.jpg,https://t.vndb.org/ch/42/197942.jpg,,#b29794 #806567 #d2c4c2 #eae2e0 #f5f3f1 #ffffff,Blond Waist Length+ Slim Pale Trousers Amber Young-adult Coat Kimono Hair Ribbon,,,https://vndb.org/c123170,
vndb-c71077,vndb,5,29,,,大道寺 富士,Daidouji Fuji,,女,B,,Galgame,Galgame,姉小路直子と銀色の死神,,2015,Galgame,"[{""t"":""姉小路直子と銀色の死神"",""cn"":"""",""ty"":""Galgame"",""y"":2015,""pop"":169},{""t"":""みなとカーニバルＦＤ"",""cn"":"""",""ty"":""Galgame"",""y"":2017,""pop"":80}]",,169,0,169,0,,https://t.vndb.org/ch/38/85838.jpg,https://t.vndb.org/ch/38/85838.jpg,,#df9879 #81544b #f0dccf #b1a4b4 #ffffff,Brown Bob Cut Shoulder-length Brown Teen Slim Pale Kimono Teacher Relaxed,,,https://vndb.org/c71077,
bgm-bgm24985,vndb,5,29,,,上大崎 優,Kamioosaki Suguru,Kamiosaki Suguru,男,B,,游戏|Galgame,Galgame,東京陰陽師,,2014,Galgame,"[{""t"":""東京陰陽師"",""cn"":"""",""ty"":""Galgame"",""y"":2014,""pop"":125},{""t"":""東京陰陽師～天現寺橋 怜の場合～"",""cn"":"""",""ty"":""Galgame"",""y"":2014,""pop"":0},{""t"":""東京陰陽師～天現寺橋怜の場合～ V Edition"",""cn"":"""",""ty"":""游戏"",""y"":2015,""pop"":0}]",陰陽師を生業とする青年。 テレビや雑誌などにも出ている、有名な上大崎流のひとり。 天現寺橋とは中学～高校の同級生。 妖を封印・消滅させる力は天現寺橋流に劣るが、治癒能力を持っている。 世話焼きで、付き合いが長い天現寺橋に対して時折きつい言い方もするが全ては彼を思ってのこと。 経営者の立ち振る舞いが垣間見える一方、常に笑顔で和やかなオーラがある。素直で一途に人を思う性格。,125,0,125,1,,https://t.vndb.org/ch/99/27399.jpg,https://t.vndb.org/ch/99/27399.jpg,https://lain.bgm.tv/r/400/pic/crt/l/e8/f8/24985_crt_189rP.jpg?r=1422161096,#b8a59b #d7c9bc #ebe5da #faf9eb #ffffff,Blond Shoulder-length Slim Pale Proactive Violet Young-adult Suit Necktie Shirt,,https://bgm.tv/character/24985,https://vndb.org/c22107,24985
al298955,anilist,5,29,,,クトーニ・アンドール,Cthoni Andor,,女,,27,动画|漫画,动画,ガチアクタ,GACHIAKUTA咔嗒咔嗒,2025,动画,"[{""t"":""ガチアクタ"",""cn"":""GACHIAKUTA咔嗒咔嗒"",""ty"":""动画"",""y"":2025,""pop"":256032},{""t"":""ガチアクタ"",""cn"":""GACHIAKUTA咔嗒咔嗒"",""ty"":""漫画"",""y"":2022,""pop"":66558},{""t"":""ガチアクタ 第2期"",""cn"":"""",""ty"":""动画"",""y"":"""",""pop"":26608}]","Vandals 152 cm ""Manhole"" Cthoni is a rather short, androgynous girl. She is constantly emotionless, often showing little to no expression.",80,80,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b298955-Ck2LPSBKjaQ3.png,https://s4.anilist.co/file/anilistcdn/character/medium/b298955-Ck2LPSBKjaQ3.png,,,,https://anilist.co/character/298955,,,
bgm-bgm54537,bangumi,5,29,,白石紬,白石紬,Shiraishi Tsumugi,,其他,AB,,游戏,音乐,THE IDOLM@STER MILLION THE@TER GENERATION 11 UNION!!,,2018,音乐,"[{""t"":""THE IDOLM@STER MILLION THE@TER GENERATION 11 UNION!!"",""cn"":"""",""ty"":""音乐"",""y"":2018,""pop"":0},{""t"":""THE IDOLM@STER MILLION THE@TER BEST"",""cn"":"""",""ty"":""音乐"",""y"":2023,""pop"":0},{""t"":""THE IDOLM@STER 765 MILLION ALLSTARS BEST"",""cn"":"""",""ty"":""音乐"",""y"":2023,""pop"":0},{""t"":""アイドルマスター ミリオンライブ! Blooming Clover (05) 特装版オリジナルCD"",""cn"":"""",""ty"":""音乐"",""y"":2019,""pop"":0},{""t"":""THE IDOLM@STER MILLION ANIMATION THE@TER START THE DREAM"",""cn"":"""",""ty"":""音乐"",""y"":2024,""pop"":0},{""t"":""THE IDOLM@STER MILLION ANIMATION THE@TER MILLIONSTARS Team8th 『REFRAIN REL@TION』"",""cn"":"""",""ty"":""音乐"",""y"":2023,""pop"":0}]",自THEATER DAYS登场的765Pro所属新人偶像。17岁。 右撇子 特技：和服的着装过程·三味线 兴趣：游览庭院&甜品处 喜欢：和风甜品 出身：石川县,71,0,0,71,,https://lain.bgm.tv/pic/crt/l/c4/e5/54537_crt_71V3A.jpg,https://lain.bgm.tv/r/400/pic/crt/l/c4/e5/54537_crt_71V3A.jpg,,,,,https://bgm.tv/character/54537,,54537
