id,src,month,day,year,name_cn,name_native,name_romaji,alt_names,gender,blood,age,types,ptype,work,work_cn,work_year,work_fmt,works,summary,heat,fav,votes,collects,nsfw,image,thumb,alts,palette,tags,url_al,url_bgm,url_vndb,bgm_id
al34470,anilist,7,25,1992,牧濑红莉栖,牧瀬紅莉栖,Kurisu Makise,Christina / Assistant / American Virgin / Perverted Genius Girl,女,A,18,动画|漫画|游戏|Galgame,动画,シュタインズ・ゲート,命运石之门,2011,动画,"[{""t"":""シュタインズ・ゲート"",""cn"":""命运石之门"",""ty"":""动画"",""y"":2011,""pop"":594688},{""t"":""シュタインズ・ゲート ゼロ"",""cn"":""命运石之门 0"",""ty"":""动画"",""y"":2018,""pop"":222572},{""t"":""劇場版 シュタインズゲート 負荷領域のデジャヴ"",""cn"":"""",""ty"":""动画"",""y"":2013,""pop"":140137},{""t"":""シュタインズ・ゲート 横行跋扈のポリオマニア"",""cn"":"""",""ty"":""动画"",""y"":2012,""pop"":115940},{""t"":""シュタインズ・ゲート 境界面上のミッシングリンク -Divide By Zero-"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":83839},{""t"":""シュタインズ・ゲート ゼロ 結晶多形のバレンタイン"",""cn"":"""",""ty"":""动画"",""y"":2018,""pop"":38492}]",维克多·孔多利亚（原型为哥伦比亚大学）大学脑科学研究所的研究员，18 岁即从大学毕业(因为美国的跳级制度，所以实际年龄跟高三学生相当)，在美国著名的学术杂志上刊登论文而受到瞩目。 或许是因为饱尝周围人们充满羡慕与嫉妒的目光，面对他人时从来不会露出半点破绽。 然而作为研究者，其本质还是个难以掩藏旺盛的好奇心、对感兴趣的事物一头扎进去的女孩。 其言行让人感觉比起一般世间的常识更加注重研究的成果，而因此也被冈部评为“相当程度的科学狂人“，然而本人却并不这么认为。,23246,23246,16857,3891,,https://s4.anilist.co/file/anilistcdn/character/large/b34470-Jw2LXZBL5R8i.png,https://s4.anilist.co/file/anilistcdn/character/medium/b34470-Jw2LXZBL5R8i.png,https://t.vndb.org/ch/34/97234.jpg|https://lain.bgm.tv/r/400/pic/crt/l/f7/2a/12393_crt_HlWt6.jpg,,Brown Red Waist Length+ Straight Teen Slim Pale Proactive Hard Worker Violet,https://anilist.co/character/34470,https://bgm.tv/character/12393,https://vndb.org/c6487,12393
al65533,anilist,7,25,,叶隐康比吕,葉隠康比呂,Yasuhiro Hagakure,Hiro / Taro / Afro Thunder / Ultimate Clairvoyant,男,B,,动画|漫画|Galgame,动画,ダンガンロンパ 希望の学園と絶望の高校生 The Animation,弹丸论破 希望学园与绝望高中生,2013,动画,"[{""t"":""ダンガンロンパ 希望の学園と絶望の高校生 The Animation"",""cn"":""弹丸论破 希望学园与绝望高中生"",""ty"":""动画"",""y"":2013,""pop"":233260},{""t"":""ダンガンロンパ３ –The End of 希望ヶ峰学園– 未来編"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":90791},{""t"":""ダンガンロンパ3 -The End of 希望ヶ峰学園-　絶望編"",""cn"":""弹丸论破3 -The End of 希望之峰学园- 绝望篇"",""ty"":""动画"",""y"":2016,""pop"":89210},{""t"":""ダンガンロンパ３-The End of 希望ヶ峰学園-希望編"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":56357},{""t"":""ダンガンロンパ 希望の学園と絶望の高校生"",""cn"":""弹丸论破 希望的学园和绝望高中生"",""ty"":""Galgame"",""y"":2010,""pop"":15953},{""t"":""ニューダンガンロンパV3 みんなのコロシアイ新学期"",""cn"":""新弹丸论破V3 大家的自相残杀新学期"",""ty"":""Galgame"",""y"":2017,""pop"":8847}]",超高校級の「占い師」。占い界で“超新星”と呼ばれ、新風を巻き起こした人物。「綺麗な字には神が宿る」という信念を持っており、かなりの達筆。 全方向にまとまりのないドレッドヘアが特徴で、素足に草履履き。相手を「名字＋っち」で呼び、語尾に「だべ」をつけるのが口癖。 クールな振りをしているが、実は臆病な性格。幽霊が1番苦手で、話を聞くだけでも怯えてしまう。,15953,239,15953,9,,https://s4.anilist.co/file/anilistcdn/character/large/b65533-TTk8RyEQaoSe.jpg,https://s4.anilist.co/file/anilistcdn/character/medium/b65533-TTk8RyEQaoSe.jpg,https://t.vndb.org/ch/60/72760.jpg|https://lain.bgm.tv/r/400/pic/crt/l/bc/45/18037_crt_rZr4I.jpg?r=1534940350,,Brown Long Brown Slim Donkan Fighting Young-adult Olive Scar Shirt,https://anilist.co/character/65533,https://bgm.tv/character/18037,https://vndb.org/c10195,18037
al72921,anilist,7,25,,梅利奥达斯,メリオダス,Meliodas,Dragon's Sin of Wrath / Captain,男,B,,动画,动画,七つの大罪,七大罪,2014,动画,"[{""t"":""七つの大罪"",""cn"":""七大罪"",""ty"":""动画"",""y"":2014,""pop"":529134},{""t"":""七つの大罪 戒めの復活"",""cn"":""七大罪 戒律的复活"",""ty"":""动画"",""y"":2018,""pop"":286406},{""t"":""七つの大罪 神々の逆鱗"",""cn"":""七大罪 诸神的逆鳞"",""ty"":""动画"",""y"":2019,""pop"":202771},{""t"":""七つの大罪 聖戦の予兆"",""cn"":""七大罪 圣战的预兆"",""ty"":""动画"",""y"":2016,""pop"":171917},{""t"":""七つの大罪 憤怒の審判"",""cn"":""七大罪 愤怒的审判"",""ty"":""动画"",""y"":2021,""pop"":139330},{""t"":""劇場版 七つの大罪 天空の囚われ人"",""cn"":""剧场版 七大罪 天空的囚人"",""ty"":""动画"",""y"":2018,""pop"":89979}]",「七つの大罪」の一人にして団長。通称「憤怒の罪（ドラゴン・シン）(Dragon's Sin)のメリオダス」。印となる獣は龍。手配書の人相書きは無精髭をたくわえた男だが、実際には年端もいかない少年の姿をしており、10年前から容姿が変わっていない。 本作的主人公。原魔神族“十诫”的领袖，现传说的骑士团『七大罪』的团长，愤怒之罪。罪因尚不明。 金发碧眸的少年，从十多年前起外表就没有任何变化，与通缉令画像不符。 乐天派，总是一副装傻的口吻与态度，任何危机都能冷静面对。,5178,5178,0,38,,https://s4.anilist.co/file/anilistcdn/character/large/b72921-XDHNd1wflN6P.png,https://s4.anilist.co/file/anilistcdn/character/medium/b72921-XDHNd1wflN6P.png,https://lain.bgm.tv/r/400/pic/crt/l/9a/4a/26306_crt_iU6Iu.jpg,,,https://anilist.co/character/72921,https://bgm.tv/character/26306,,26306
bgm-bgm48629,vndb,7,25,,,Alma Armas,Alma Armas,Anchorage / Armitage / Boobtender / Sweater pups,女,,,游戏|Galgame,Galgame,VA-11 HALL-A,,2014,Galgame,"[{""t"":""VA-11 HALL-A"",""cn"":"""",""ty"":""Galgame"",""y"":2014,""pop"":5080},{""t"":""VA-11 Hall-A: Cyberpunk Bartender Action"",""cn"":""VA-11 HALL-A：赛博朋克酒保行动"",""ty"":""Galgame"",""y"":2016,""pop"":0},{""t"":""少女前线"",""cn"":""少女前线"",""ty"":""游戏"",""y"":2016,""pop"":0}]","Alma Armas is a professional hacker, a close friend of Jill, and a regular customer at VA-11 Hall-A. Alma tends to be playful and enjoys teasing people.",5080,0,5080,18,,https://t.vndb.org/ch/81/83381.jpg,https://t.vndb.org/ch/81/83381.jpg,https://lain.bgm.tv/r/400/pic/crt/l/d7/da/48629_crt_8G6q0.jpg,#ba7e78 #371433 #f3b691 #ffffff,Blond Ahoge Waist Length+ Trousers Hazel Young-adult Olive Glasses Gloves Friend,,https://bgm.tv/character/48629,https://vndb.org/c69153,48629
al89787,anilist,7,25,,,田中,Tanaka,,男,O,16-17,动画|漫画,动画,田中くんはいつもけだるげ,,2016,动画,"[{""t"":""田中くんはいつもけだるげ"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":126206},{""t"":""田中くんは今日もけだるげ"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":13141},{""t"":""田中くんはいつもけだるげ 特典"",""cn"":"""",""ty"":""动画"",""y"":2016,""pop"":12026},{""t"":""田中くんはいつもけだるげ"",""cn"":"""",""ty"":""漫画"",""y"":2013,""pop"":11496}]","**** 167 cm Tanaka is a listless student who is always dozing off and acting exhausted when awake. He is constantly sighing and refrains from any tiring work, all while being accompanied by his friend, [Oota](//anilist.co/character/89788).",1818,1818,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/n89787-HUnPrqSmRudq.png,https://s4.anilist.co/file/anilistcdn/character/medium/n89787-HUnPrqSmRudq.png,,,,https://anilist.co/character/89787,,,
al155712,anilist,7,25,2000,小舟潮,小舟潮,Ushio Kofune,,女,A,17,动画|漫画|Galgame,动画,サマータイムレンダ,,2022,动画,"[{""t"":""サマータイムレンダ"",""cn"":"""",""ty"":""动画"",""y"":2022,""pop"":225877},{""t"":""サマータイムレンダ"",""cn"":"""",""ty"":""漫画"",""y"":2017,""pop"":23930},{""t"":""姫様“拷問”の時間です"",""cn"":"""",""ty"":""漫画"",""y"":2019,""pop"":7811},{""t"":""キャプテン・ベルベット・メテオ ジャンプ＋異世界の\""小\""冒険～導入編～"",""cn"":"""",""ty"":""漫画"",""y"":2022,""pop"":354},{""t"":""サマータイムレンダ 番外編"",""cn"":"""",""ty"":""漫画"",""y"":2019,""pop"":223},{""t"":""サマータイムレンダAnother Horizon"",""cn"":""夏日重现 Another Horizon"",""ty"":""Galgame"",""y"":2023,""pop"":0}]",小舟家的长女，金发碧眼，是慎平的青梅竹马。,1675,1675,0,502,,https://s4.anilist.co/file/anilistcdn/character/large/b155712-zMvjVpfc4WQN.png,https://s4.anilist.co/file/anilistcdn/character/medium/b155712-zMvjVpfc4WQN.png,https://lain.bgm.tv/r/400/pic/crt/l/dd/95/91665_crt_v81de.jpg?r=1650334893,,,https://anilist.co/character/155712,https://bgm.tv/character/91665,,91665
al121444,anilist,7,25,,,ミツキ,Mitsuki,,男,,,动画|漫画,动画,BORUTO-ボルト- NARUTO NEXT GENERATIONS,博人传-火影次世代-,2017,动画,"[{""t"":""BORUTO-ボルト- NARUTO NEXT GENERATIONS"",""cn"":""博人传-火影次世代-"",""ty"":""动画"",""y"":2017,""pop"":225171},{""t"":""BORUTO -NARUTO THE MOVIE-"",""cn"":"""",""ty"":""动画"",""y"":2015,""pop"":98762},{""t"":""BORUTO-ボルト- -NARUTO NEXT GENERATIONS-"",""cn"":""博人传-火影次世代-"",""ty"":""漫画"",""y"":2016,""pop"":49741},{""t"":""BORUTO-ボルト- -TWO BLUE VORTEX-"",""cn"":"""",""ty"":""漫画"",""y"":2023,""pop"":22522},{""t"":""NARUTO外伝 七代目火影と緋色の花つ月"",""cn"":"""",""ty"":""漫画"",""y"":2015,""pop"":10057},{""t"":""NARUTO-ナルト-外伝 ～満ちた月が照らす道～"",""cn"":"""",""ty"":""漫画"",""y"":2016,""pop"":2557}]","Mitsuki was created as a synthetic human by [Orochimaru](//anilist.co/character/2455/Orochimaru), being cultivated from the same embryo as at least one older ""Mitsuki"".",1010,1010,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b121444-efjlKLZCvGhz.png,https://s4.anilist.co/file/anilistcdn/character/medium/b121444-efjlKLZCvGhz.png,,,,https://anilist.co/character/121444,,,
bgm-bgm380,vndb,7,25,,川原朔夜,川原 朔夜,Kawahara Sakuya,,女,B,,Galgame,Galgame,I/O,,2006,Galgame,"[{""t"":""I/O"",""cn"":"""",""ty"":""Galgame"",""y"":2006,""pop"":941},{""t"":""I/O"",""cn"":"""",""ty"":""Galgame"",""y"":2006,""pop"":0}]",对日向来说，是从小就在一起的青梅竹马。 是逃避与人接触的日向唯一的朋友。 总是什么都照顾着日向，就像日向的妻子一样。 Tarot VI THE LOVERS（06：恋人）,941,0,941,19,,https://t.vndb.org/ch/03/16403.jpg,https://t.vndb.org/ch/03/16403.jpg,https://lain.bgm.tv/r/400/pic/crt/l/bc/a8/380_sRNgw.jpg,#4e4c53 #878089 #b2a8b3 #dbd6d8 #f3f1f1 #ffffff,Brown Twin Tails Curtained Shoulder-length Teen Slim Pale School Uniform Proactive Orphan,,https://bgm.tv/character/380,https://vndb.org/c1157,380
bgm-bgm17918,vndb,7,25,,结贺驱,結賀 駆,Yuiga Kakeru,Kakeru-chan,男,B,,Galgame,Galgame,NORN9 ~ノルン+ノネット~,,2013,Galgame,"[{""t"":""NORN9 ~ノルン+ノネット~"",""cn"":"""",""ty"":""Galgame"",""y"":2013,""pop"":714},{""t"":""Norn9 ~Norn + Nonette~ Last Era"",""cn"":"""",""ty"":""Galgame"",""y"":2015,""pop"":109},{""t"":""ノルン＋ノネット アクト チューン"",""cn"":"""",""ty"":""Galgame"",""y"":2016,""pop"":21},{""t"":""ノルン+ノネット ラスト イーラ"",""cn"":""命运九重奏 LAST ERA"",""ty"":""Galgame"",""y"":2015,""pop"":0},{""t"":""NORN9 ノルン＋ノネット"",""cn"":""命运九重奏"",""ty"":""Galgame"",""y"":2013,""pop"":0},{""t"":""NORN9 ~ノルン+ノネット~ VAR COMMONS"",""cn"":""命运九重奏"",""ty"":""Galgame"",""y"":2014,""pop"":0}]",金色短发配有金色眼瞳。开朗温柔的好青年。 脑筋灵活，结合积极和自己方式把大家集结起来。 也有用人唯才的策士一面，却有一部分被认为是腹黑。 无恶意的把所有人逼到毫无退路的天然S。 能力是操作‘绿’（植物）。 恋愛テーマ：純愛,714,0,714,16,,https://t.vndb.org/ch/43/36243.jpg,https://t.vndb.org/ch/43/36243.jpg,https://lain.bgm.tv/r/400/pic/crt/l/a5/2e/17918_crt_8PViz.jpg,#5b6064 #a39c96 #d2c9bd #efe9db #f9f7f1 #ffffff,Blond Curtained Short Teen Slim Pale Uniform Trousers Proactive Grey,,https://bgm.tv/character/17918,https://vndb.org/c30140,17918
al3217,anilist,7,25,,,ティア・ハリベル,Tier Harribel,Halibel,女,,,动画|漫画|轻小说,动画,BLEACH,死神,2004,动画,"[{""t"":""BLEACH"",""cn"":""死神"",""ty"":""动画"",""y"":2004,""pop"":521026},{""t"":""BLEACH 千年血戦篇"",""cn"":""死神 千年血战篇"",""ty"":""动画"",""y"":2022,""pop"":207081},{""t"":""BLEACH"",""cn"":""死神"",""ty"":""漫画"",""y"":2001,""pop"":121044},{""t"":""BLEACH 千年血戦篇-禍進譚-"",""cn"":""死神 千年血战篇-祸进谭-"",""ty"":""动画"",""y"":2026,""pop"":86495},{""t"":""BLEACH Can't Fear Your Own World"",""cn"":"""",""ty"":""轻小说"",""y"":2017,""pop"":3765}]","175 cm (5'9"") Arrancar 3rd Espada Extending from mouth to mid-torso Tiburon (Spanish for ""Shark"", Japanese for ""Imperial Shark Empress"") Sacrifice lower abdomen-uterus Tier Harribel, or Tier Hallibel in the English dub, is a fictional chara…",706,706,0,0,,https://s4.anilist.co/file/anilistcdn/character/large/b3217-WahxtOqdRxJq.png,https://s4.anilist.co/file/anilistcdn/character/medium/b3217-WahxtOqdRxJq.png,,,,https://anilist.co/character/3217,,,
